number	weight	playerName	hometown	pos	height	playerId	summary	class
13	200	Brian Brown	Brooklyn, NY	G	76	brian-brown-2	16.2 Pts, 4.0 Reb, 3.3 Ast	SR
4	195	Brent Darby	River Rouge, MI	G	73	brent-darby-1	12.8 Pts, 2.9 Reb, 2.9 Ast	JR
21	240	Boban Savovic		G	77	boban-savovic-1	11.9 Pts, 3.6 Reb, 3.6 Ast	SR
22	240	Zach Williams	Brooklyn, NY	F	79	zach-williams-1	9.6 Pts, 5.8 Reb, 1.3 Ast	SO
34	260	Terence Dials	Youngstown, OH	F	81	terence-dials-1	6.7 Pts, 4.2 Reb, 0.5 Ast	FR
3	210	Sean Connolly	Peabody, MA	G	77	sean-connolly-1	6.2 Pts, 2.3 Reb, 1.8 Ast	JR
14	230	Velimir Radinovic		C	84	velimir-radinovic-1	3.8 Pts, 2.6 Reb, 0.1 Ast	SO
	230	Will Dudley	Brooklyn, NY	C	81	will-dudley-1	2.3 Pts, 1.4 Reb, 0.1 Ast	SR
44	240	Tim Martin	Dayton, OH	F	78	tim-martin-1	1.8 Pts, 1.9 Reb, 0.3 Ast	SR
2	190	Brandon Fuss-Cheatham	Beaver Falls, PA	G	73	brandon-fuss-cheatham-1	1.2 Pts, 0.8 Reb, 1.1 Ast	FR
54	260	Matt Marinchick	Hudson, OH	C	82	matt-marinchick-1	1.7 Pts, 0.7 Reb, 0.2 Ast	FR
23	180	Ryan Heflin	Dayton, OH	G	70	ryan-heflin-1	1.1 Pts, 0.2 Reb, 0.5 Ast	JR
24	170	Shaun Smith	Cincinnati, OH	G	70	shaun-smith-1	0.9 Pts, 0.2 Reb, 0.1 Ast	JR
40	230	Matt Sylvester	Loveland, OH	F	79	matt-sylvester-1	1.3 Pts, 0.7 Reb, 0.7 Ast	FR
