number	weight	playerName	hometown	pos	height	playerId	summary	class
4	228	Chris Bosh	Dallas, TX	F	82	chris-bosh-1	15.6 Pts, 9.0 Reb, 1.2 Ast	FR
1	218	B.J. Elder	Madison, GA	G	76	bj-elder-1	15.0 Pts, 2.6 Reb, 2.4 Ast	SO
24	205	Marvin Lewis	Germantown, MD	G	76	marvin-lewis-1	12.2 Pts, 3.5 Reb, 2.2 Ast	JR
3	202	Jarrett Jack		G	75	jarrett-jack-1	9.5 Pts, 3.5 Reb, 6.0 Ast	FR
32	260	Ed Nelson	Fort Lauderdale, FL	F	80	ed-nelson-1	8.1 Pts, 6.5 Reb, 0.8 Ast	SO
2	228	Isma'Il Muhammad	Atlanta, GA	F	78	ismail-muhammad-1	5.9 Pts, 3.9 Reb, 1.3 Ast	SO
12	255	Luke Schenscher		C	85	luke-schenscher-1	3.7 Pts, 3.1 Reb, 0.3 Ast	SO
55	220	Anthony McHenry	Birmingham, AL	G	79	anthony-mchenry-1	2.0 Pts, 1.3 Reb, 1.1 Ast	SO
	245	Theodis Tarver	Monroe, LA	F	81	theodis-tarver-1	2.8 Pts, 1.9 Reb, 0.1 Ast	FR
34	210	Robert Brooks	Saginaw, MI	F	80	robert-brooks-1	0.7 Pts, 1.1 Reb, 0.2 Ast	JR
10	210	Jim Nystrom		F	76	jim-nystrom-1	1.2 Pts, 0.4 Reb, 0.6 Ast	FR
4	235	David Ewing	Stone Mountain, GA	F	77	david-ewing-1	0.5 Pts, 0.4 Reb, 0.0 Ast	SR
51	165	David Nelson	Syracuse, NY	G	70	david-nelson-1	0.3 Pts, 0.1 Reb, 0.2 Ast	JR
