number	weight	playerName	hometown	pos	height	playerId	summary	class
32	185	Kevin Martin		G	79	kevin-martin-1	22.8 Pts, 3.8 Reb, 1.8 Ast	SO
11	165	Kori Hatcher	Valdosta, GA	G	69	kori-hatcher-1	9.1 Pts, 2.5 Reb, 3.8 Ast	SR
13	210	Rans Brempong		C	80	rans-brempong-1	7.5 Pts, 6.3 Reb, 0.6 Ast	JR
21	225	Alex Osipovitch		F	81	alex-osipovitch-1	6.9 Pts, 3.4 Reb, 1.0 Ast	JR
3	185	Corey Muirhead		F	78	corey-muirhead-1	6.6 Pts, 4.0 Reb, 0.8 Ast	FR
14	205	Emre Atsur		G	75	emre-atsur-1	6.6 Pts, 2.3 Reb, 1.7 Ast	JR
34	200	Jared Outing	Columbia, SC	F	79	jared-outing-1	5.1 Pts, 3.6 Reb, 0.7 Ast	FR
33	185	Terrence Woodyard	Jonesboro, GA	F	81	terrence-woodyard-1	4.2 Pts, 2.1 Reb, 0.4 Ast	SO
5	190	L.T. Lockett	Fairburn, GA	G	72	lt-lockett-1	5.2 Pts, 1.3 Reb, 0.5 Ast	FR
4	230	David Berghoefer	Cross Plains, WI	C	82	david-berghoefer-1	3.3 Pts, 2.6 Reb, 0.4 Ast	FR
5	180	James Johnson	Mequon, WI	G	73	james-johnson-3	1.4 Pts, 1.2 Reb, 1.9 Ast	FR
30	215	Brian Gaither	Winston-Salem, NC	G	75	brian-gaither-1	2.0 Pts, 2.2 Reb, 0.5 Ast	JR
