number	weight	playerName	hometown	pos	height	playerId	summary	class
54	270	Matt Nelson		C	85	matt-nelson-2	17.0 Pts, 5.6 Reb, 1.2 Ast	SO
33	225	Brian Greene	Thornton, CO	F	80	brian-greene-1	13.9 Pts, 6.2 Reb, 2.3 Ast	SR
11	200	Andy Birley	Vancouver, WA	G	76	andy-birley-1	10.8 Pts, 2.3 Reb, 3.1 Ast	SR
20	225	Ronnie Clark	Lakeland, FL	F	77	ronnie-clark-1	10.6 Pts, 4.5 Reb, 1.0 Ast	JR
42	212	Matt Williams	Temple, TX	F	78	matt-williams-1	7.2 Pts, 3.9 Reb, 1.2 Ast	SO
32	215	Micheal Morris	Katy, TX	G	76	micheal-morris-1	5.9 Pts, 2.8 Reb, 3.7 Ast	FR
3	245	Quantone Smith	Minneapolis, MN	F	80	quantone-smith-1	5.6 Pts, 2.6 Reb, 0.3 Ast	SR
22	200	Shelton Johnson	Arlington, TX	G	75	shelton-johnson-1	2.6 Pts, 2.5 Reb, 0.8 Ast	FR
1	180	Derrick Stevens	Houston, TX	G	71	derrick-stevens-1	2.5 Pts, 1.3 Reb, 1.1 Ast	JR
5	160	Darien Chavis	Philadelphia, PA	G	71	darien-chavis-1	2.1 Pts, 1.6 Reb, 1.3 Ast	SO
34	250	Darian Burke	Newnan, GA	F	82	darian-burke-1	1.0 Pts, 0.8 Reb, 0.2 Ast	JR
13	215	Freddy Robinson	Tulsa, OK	F	77	freddy-robinson-1	1.3 Pts, 1.5 Reb, 0.7 Ast	SO
2	185	Brian Lohrey	Colorado Springs, CO	G	73	brian-lohrey-1	0.4 Pts, 0.2 Reb, 0.1 Ast	SO
10	200	Jon Rakiecki	Fruita, CO	G	75	jon-rakiecki-1	0.8 Pts, 0.5 Reb, 0.5 Ast	SO
2	185	Kyle Ramstetter	Arvada, CO	G	73	kyle-ramstetter-1	0.2 Pts, 0.3 Reb, 0.0 Ast	SO
