number	weight	playerName	hometown	pos	height	playerId	summary	class
30	225	Eulis Baez		F	79	eulis-baez-1	12.7 Pts, 8.2 Reb, 2.4 Ast	JR
20	210	Junior Matias		G	74	junior-matias-1	12.6 Pts, 3.8 Reb, 0.4 Ast	JR
3	181	Carlos Morban		G	74	carlos-morban-1	8.0 Pts, 3.5 Reb, 2.7 Ast	SO
1	175	Fab Fisher	Hempstead, NY	G	71	fab-fisher-1	6.7 Pts, 2.4 Reb, 1.6 Ast	SR
42	230	Nikola Novakovic		C	81	nikola-novakovic-1	6.2 Pts, 4.2 Reb, 0.6 Ast	SR
5	213	Al Harris	Hollywood, FL	F	81	al-harris-1	10.2 Pts, 5.5 Reb, 0.2 Ast	JR
23	250	Carlos Fernandez	Miami, FL	F	79	carlos-fernandez-1	4.0 Pts, 3.4 Reb, 0.6 Ast	SR
21	212	Slavcho Slavtchev		G	76	slavcho-slavtchev-1	2.9 Pts, 0.9 Reb, 0.2 Ast	JR
50	251	Belco Bamba		C	80	belco-bamba-1	3.2 Pts, 3.0 Reb, 0.4 Ast	JR
33	211	Rodrigo Viegas		F	77	rodrigo-viegas-1	8.7 Pts, 4.0 Reb, 3.0 Ast	SR
11	175	David Luber	Richboro, PA	G	71	david-luber-1	0.7 Pts, 0.5 Reb, 0.7 Ast	SO
52	260	Taurance Johnson	Williamsport, PA	F	81	taurance-johnson-1	5.0 Pts, 2.0 Reb, 1.0 Ast	SO
5	182	Christian Hermida	Miami, FL	G	75	christian-hermida-1	0.3 Pts, 0.0 Reb, 0.1 Ast	FR
