number	weight	playerName	hometown	pos	height	playerId	summary	class
4	205	Spencer Gloger	Santa Margarita, CA	G	78	spencer-gloger-1	15.7 Pts, 5.7 Reb, 1.8 Ast	FR
31	210	Ray Robins	Paso Robales, CA	F	79	ray-robins-1	10.7 Pts, 2.9 Reb, 1.5 Ast	SR
30	240	Judson Wallace	Atlanta, GA	C	82	judson-wallace-1	10.9 Pts, 5.6 Reb, 2.0 Ast	SO
22	200	Will Venable	San Rafael, CA	G	75	will-venable-1	10.6 Pts, 3.2 Reb, 2.2 Ast	SO
10	180	Ed Persia	Beaumont, TX	G	73	ed-persia-1	8.6 Pts, 2.2 Reb, 2.4 Ast	JR
3	180	Kyle Wente	Effingham, IL	G	76	kyle-wente-1	5.9 Pts, 4.0 Reb, 3.5 Ast	SR
1	220	Konrad Wysocki		F	80	konrad-wysocki-1	5.9 Pts, 3.8 Reb, 1.5 Ast	JR
3	165	Scott Greenman	Richland, NJ	G	70	scott-greenman-1	2.7 Pts, 0.8 Reb, 0.3 Ast	FR
25	210	Andre Logan	Brooklyn, NY	F	79	andre-logan-1	12.0 Pts, 3.3 Reb, 1.7 Ast	JR
33	250	Mike Stephens	Napa, CA	C	82	mike-stephens-1	1.1 Pts, 1.2 Reb, 1.1 Ast	SO
12	170	Pete Hegseth	Forest Lake, MN	G	72	pete-hegseth-1	1.2 Pts, 0.1 Reb, 0.2 Ast	SR
21	210	Matt Verbit	Newtown, PA			matt-verbit-1	0.9 Pts, 0.4 Reb, 0.1 Ast	FR
11	195	Jon Berger	Bryn Mawr, PA	G	74	jon-berger-1	1.0 Pts, 0.2 Reb, 0.0 Ast	SO
35	205	Luke Friedman	Washington, DC	F	79	luke-friedman-1	0.0 Pts, 0.0 Reb, 0.0 Ast	SO
23	195	Michael Kawalek	Flower Mound, TX	G	77	michael-kawalek-1	0.0 Pts, 1.0 Reb, 0.0 Ast	FR
