number	weight	playerName	hometown	pos	height	playerId	summary	class
24	220	Jarvis Hayes	Atlanta, GA	F	79	jarvis-hayes-1	18.3 Pts, 4.4 Reb, 2.0 Ast	JR
5	235	Ezra Williams	Marietta, GA	G	76	ezra-williams-1	16.6 Pts, 5.0 Reb, 2.3 Ast	SR
50	220	Chris Daniels	Albany, GA	F	79	chris-daniels-1	9.8 Pts, 7.1 Reb, 3.1 Ast	JR
3	190	Rashad Wright	Statesboro, GA	G	75	rashad-wright-1	7.8 Pts, 2.6 Reb, 5.5 Ast	JR
55	245	Steve Thomas	Carrollton, GA	C	80	steve-thomas-1	10.2 Pts, 7.3 Reb, 1.3 Ast	JR
12	225	Damien Wilkins		F	78	damien-wilkins-1	7.5 Pts, 2.9 Reb, 2.6 Ast	JR
33	240	Jonas Hayes	Atlanta, GA	F	80	jonas-hayes-1	6.7 Pts, 4.4 Reb, 0.7 Ast	JR
40	195	Richard Wehunt	Hoschton, GA	G	76	richard-wehunt-1	4.5 Pts, 1.0 Reb, 0.3 Ast	SR
34	190	Wayne Arnold	Lilburn, GA	G	76	wayne-arnold-1	2.8 Pts, 1.4 Reb, 0.4 Ast	FR
15	190	Mike Dean	Rome, GA	G	74	mike-dean-1	2.8 Pts, 0.7 Reb, 1.7 Ast	SO
25	200	Daniel Szymanek	Memphis, TN	F	77	daniel-szymanek-1	1.7 Pts, 0.3 Reb, 0.3 Ast	SO
23	180	Fred Gibson	Waycross, GA	G	76	fred-gibson-1	1.0 Pts, 0.0 Reb, 0.0 Ast	SO
22	185	Daniel Laird	Dalton, GA			daniel-laird-1	1.5 Pts, 1.0 Reb, 0.5 Ast	FR
10	180	Jay McAuley	Marietta, GA	G	73	jay-mcauley-1	0.7 Pts, 0.7 Reb, 0.7 Ast	FR
42	180	Nick McAuley	Marietta, GA			nick-mcauley-1	1.0 Pts, 0.5 Reb, 0.0 Ast	FR
13	170	Mike Bucklin	Marietta, GA	G	70	mike-bucklin-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
22	0	Quentin Moses				quentin-moses-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
