number	weight	playerName	hometown	pos	height	playerId	summary	class
1	225	Ugonna Onyekwe		F	80	ugonna-onyekwe-1	16.5 Pts, 6.4 Reb, 2.0 Ast	SR
4	215	Jeff Schiffner	Chester, NJ	G	78	jeff-schiffner-1	11.4 Pts, 3.2 Reb, 2.0 Ast	JR
2	215	Koko Archibong	Pasadena, CA	F	81	koko-archibong-1	10.8 Pts, 4.7 Reb, 1.1 Ast	SR
20	165	Andrew Toole	Red Bank, NJ	G	76	andrew-toole-1	10.6 Pts, 3.0 Reb, 2.9 Ast	SR
31	230	Tim Begley	Freehold, NJ	G	77	tim-begley-1	6.9 Pts, 4.6 Reb, 2.9 Ast	SO
3	175	David Klatsky	Holmdel, NJ	G	72	david-klatsky-1	5.7 Pts, 2.8 Reb, 2.7 Ast	SR
15	235	Adam Chubb	Harrisburg, PA	C	81	adam-chubb-1	3.9 Pts, 2.1 Reb, 0.3 Ast	JR
11	215	Jan Fikiel		F	82	jan-fikiel-1	2.8 Pts, 1.8 Reb, 0.5 Ast	SO
5	180	Charlie Copp	Tulpehocken, PA	G	72	charlie-copp-1	0.9 Pts, 0.8 Reb, 0.7 Ast	JR
32	205	Duane King	Louisville, KY	G	77	duane-king-1	1.2 Pts, 1.1 Reb, 0.2 Ast	SR
44	200	Andrew Coates	Seattle, WA	F	80	andrew-coates-1	0.8 Pts, 0.9 Reb, 0.1 Ast	SR
33	190	Friedrich Ebede		G	78	friedrich-ebede-1	0.7 Pts, 0.8 Reb, 0.0 Ast	FR
21	180	Patrick Lang	Roswell, GA	G	74	patrick-lang-1	0.4 Pts, 0.0 Reb, 0.1 Ast	SO
10	240	Conor Tolan		C	84	conor-tolan-1	0.3 Pts, 0.8 Reb, 0.0 Ast	SO
12	165	Patrick Haddan	Irvine, CA	G	73	patrick-haddan-1	0.0 Pts, 0.0 Reb, 0.5 Ast	FR
14	0	Matt Lawler				matt-lawler-1	0.0 Pts, 0.0 Reb, 1.0 Ast	FR
