number	weight	playerName	hometown	pos	height	playerId	summary	class
4	253	Chris Massie	Arcola, TX	C	80	chris-massie-1	16.7 Pts, 10.8 Reb, 1.5 Ast	SR
20	205	John Grice	Memphis, TN	F	78	john-grice-1	11.5 Pts, 6.3 Reb, 1.5 Ast	SR
10	205	Rodney Carney		F	79	rodney-carney-1	9.8 Pts, 4.8 Reb, 1.1 Ast	FR
23	215	Anthony Rice	Atlanta, GA	G	76	anthony-rice-1	8.8 Pts, 2.8 Reb, 2.4 Ast	SO
1	200	Antonio Burks	Memphis, TN	G	73	antonio-burks-1	9.7 Pts, 2.0 Reb, 5.6 Ast	JR
30	245	Earl Barron		C	84	earl-barron-1	7.9 Pts, 5.5 Reb, 0.8 Ast	SR
5	210	Jeremy Hunt	Memphis, TN	G	77	jeremy-hunt-1	9.3 Pts, 2.5 Reb, 2.5 Ast	FR
12	207	Billy Richmond	Memphis, TN	G	77	billy-richmond-1	8.5 Pts, 3.5 Reb, 1.8 Ast	SO
11	250	Duane Erwin	Huntsville, AL	F	81	duane-erwin-1	2.1 Pts, 3.0 Reb, 0.5 Ast	SO
0	185	Clyde Wade	Memphis, TN	G	72	clyde-wade-1	1.4 Pts, 0.6 Reb, 1.2 Ast	FR
32	175	Nathaniel Root	Adamsville, TN	G	71	nathaniel-root-1	1.3 Pts, 0.9 Reb, 0.8 Ast	SR
45	252	Modibo Diarra		C	82	modibo-diarra-1	1.0 Pts, 1.7 Reb, 0.2 Ast	JR
40	0	Patrick Byrne				patrick-byrne-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
15	160	Garrick Green	Holly Springs, MS			garrick-green-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
35	170	Brian Mitchell	Memphis, TN			brian-mitchell-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
50	255	Almamy Thiero		C	82	almamy-thiero-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
