number	weight	playerName	hometown	pos	height	playerId	summary	class
40	195	Anthony Hayes	Century, FL	F	76	anthony-hayes-1	14.4 Pts, 5.6 Reb, 2.1 Ast	SR
30	200	Nigel Moore	Rochester, NY	F	77	nigel-moore-1	11.3 Pts, 4.9 Reb, 1.7 Ast	SR
44	260	Garik Nicholson	Jacksonville, FL	F	79	garik-nicholson-1	10.8 Pts, 5.5 Reb, 1.1 Ast	SR
20	190	Rickey Ricketts	Dunwoody, GA	G	74	rickey-ricketts-1	9.5 Pts, 2.5 Reb, 1.0 Ast	SO
12	180	Obie Trotter	Robertsdale, AL	G	73	obie-trotter-1	7.7 Pts, 3.6 Reb, 2.7 Ast	FR
33	185	Terry Horton	Ozark, AL	F	75	terry-horton-1	7.0 Pts, 2.3 Reb, 0.6 Ast	JR
11	170	Scotty Jones	Birmingham, AL	G	70	scotty-jones-1	3.9 Pts, 1.1 Reb, 3.1 Ast	SR
55	220	Chris Collins	Huntsville, AL	F	80	chris-collins-1	4.5 Pts, 2.2 Reb, 0.2 Ast	FR
0	228	Otis Walker	Weaver, AL	F	79	otis-walker-1	2.4 Pts, 2.0 Reb, 0.1 Ast	JR
50	235	Jarvis Smith	Milledgeville, GA	F	80	jarvis-smith-1	1.7 Pts, 2.5 Reb, 0.3 Ast	JR
34	185	Lorenzo Burks	New Orleans, LA	G	71	lorenzo-burks-1	1.9 Pts, 0.8 Reb, 1.2 Ast	JR
35	0	Jay Regan				jay-regan-1	2.1 Pts, 1.2 Reb, 2.2 Ast	FR
54	225	Rodney Kellum	North Highland, CA	F	80	rodney-kellum-1	1.4 Pts, 1.9 Reb, 0.3 Ast	SR
52	220	Jermaine Shakespeare	Andulusia, AL	F	78	jermaine-shakespeare-1	0.5 Pts, 1.0 Reb, 0.0 Ast	JR
24	170	Kenneth Wilson	Chicago, IL	G	70	kenneth-wilson-1	0.0 Pts, 1.0 Reb, 3.0 Ast	FR
