number	weight	playerName	hometown	pos	height	playerId	summary	class
44	245	Ryan Prillman	New Orleans, LA	F	81	ryan-prillman-1	17.1 Pts, 5.8 Reb, 0.5 Ast	SR
25	215	Markus Austin	White Plains, NY	F	78	markus-austin-1	14.3 Pts, 4.2 Reb, 1.6 Ast	SO
50	235	Steve Pettyjohn	Wooster, OH	F	80	steve-pettyjohn-1	12.1 Pts, 7.6 Reb, 1.7 Ast	SR
3	180	Michael Ross	Beckley, WV	G	69	michael-ross-1	11.1 Pts, 3.6 Reb, 5.1 Ast	SO
14	195	Ricky Cottrill	Poca, WV	G	75	ricky-cottrill-1	6.9 Pts, 1.9 Reb, 2.0 Ast	JR
1	170	JaQuan Hart	Flint, MI	G	78	jaquan-hart-1	7.2 Pts, 2.9 Reb, 2.9 Ast	SO
22	220	James Jackson	Pittsburgh, PA	F	81	james-jackson-1	4.4 Pts, 4.2 Reb, 0.4 Ast	JR
42	255	John Bowler	Chicago, IL	F	80	john-bowler-1	4.3 Pts, 3.2 Reb, 0.6 Ast	FR
13	165	Danny McElhinny	Hermitage, PA	G	72	danny-mcelhinny-1	1.7 Pts, 0.5 Reb, 0.6 Ast	FR
12	200	Melvin Hicks	Romulus, MI	G	75	melvin-hicks-1	2.6 Pts, 0.7 Reb, 0.6 Ast	SR
55	235	Ryan Stennett	Royal Oak, MI	C	82	ryan-stennett-1	0.8 Pts, 0.2 Reb, 0.2 Ast	SO
34	225	Adam Sommer	Columbus, OH	F	78	adam-sommer-1	0.2 Pts, 0.4 Reb, 0.6 Ast	SO
