number	weight	playerName	hometown	pos	height	playerId	summary	class
1	205	Michael Haynes	Columbia, SC	F	80	michael-haynes-1	15.1 Pts, 8.0 Reb, 2.1 Ast	JR
11	190	Mark Jarrell-Wright	Newark, NJ	G	77	mark-jarrell-wright-1	11.0 Pts, 4.1 Reb, 2.2 Ast	JR
55	340	Glenn Batemon	Detroit, MI	C	83	glenn-batemon-1	10.4 Pts, 5.6 Reb, 0.5 Ast	SO
21	190	John Blackgrove	Hillsdale, NJ	G	74	john-blackgrove-2	9.2 Pts, 1.6 Reb, 0.5 Ast	FR
3	200	Drew Williamson		G	76	drew-williamson-1	6.4 Pts, 2.8 Reb, 1.5 Ast	FR
10	180	Jermaine Anderson		G	73	jermaine-anderson-1	5.9 Pts, 2.5 Reb, 2.5 Ast	FR
2	190	Anthonique Wilson	Queens, NY	G	74	anthonique-wilson-1	3.4 Pts, 3.2 Reb, 2.3 Ast	FR
51	220	Mushon Ya'akosi		F	80	mushon-yaakosi-1	3.3 Pts, 2.1 Reb, 0.2 Ast	FR
15	190	Ashanti Burke		F	79	ashanti-burke-1	1.4 Pts, 1.6 Reb, 0.4 Ast	SO
23	190	Alessandro Acquaviva		G	76	alessandro-acquaviva-1	0.9 Pts, 0.2 Reb, 0.4 Ast	JR
22	180	Brandyn Cooper	Atlanta, GA	G	72	brandyn-cooper-1	1.0 Pts, 0.0 Reb, 0.0 Ast	SO
0	190	Ryan Carr	Decatur, GA	F	77	ryan-carr-1	0.0 Pts, 0.0 Reb, 0.0 Ast	SO
4	0	Brian Kramer				brian-kramer-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
33	190	Tom Tubridy	Broad Channel, NY	G	75	tom-tubridy-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
