number	weight	playerName	hometown	pos	height	playerId	summary	class
1	170	Kevin Mitchell	Copperas Cove, TX	G	75	kevin-mitchell-1	14.7 Pts, 3.2 Reb, 3.2 Ast	SR
32	230	Allen Holcomb	Chicago, IL	F	77	allen-holcomb-1	10.8 Pts, 7.5 Reb, 0.7 Ast	JR
2	170	Eric Montalvo	La Joya, TX	G	75	eric-montalvo-1	9.1 Pts, 4.0 Reb, 1.9 Ast	SO
33	175	Prince Thompson	Tupelo, MS	G	75	prince-thompson-1	8.2 Pts, 4.1 Reb, 1.6 Ast	JR
44	200	Tomas Sitnikovas		F	78	tomas-sitnikovas-1	8.2 Pts, 4.6 Reb, 0.8 Ast	SR
42	160	Delvis Diaz	San Antonio, TX	F	79	delvis-diaz-1	5.9 Pts, 3.2 Reb, 0.3 Ast	JR
0	230	Derrick East	Binger, OK	F	80	derrick-east-1	5.1 Pts, 3.4 Reb, 0.2 Ast	FR
3	160	James Davis	Oklahoma City, OK	G	70	james-davis-4	2.8 Pts, 2.3 Reb, 3.8 Ast	SR
25	180	Matt Hall	Katy, TX	G	79	matt-hall-1	1.4 Pts, 0.6 Reb, 0.8 Ast	SO
30	170	Freddy Armenta	Pharr, TX	G	74	freddy-armenta-1	0.7 Pts, 0.6 Reb, 0.1 Ast	FR
13	145	Gabriel Cortez	Mercedes, TX	G	73	gabriel-cortez-1	0.6 Pts, 0.2 Reb, 0.3 Ast	SR
55	160	Rodger Rodriguez	Edinburg, TX	G	75	rodger-rodriguez-1	0.0 Pts, 0.0 Reb, 0.0 Ast	SO
5	160	Roy Rodriguez	Edinburg, TX	G	75	roy-rodriguez-1	0.0 Pts, 0.0 Reb, 0.0 Ast	SO
