number	weight	playerName	hometown	pos	height	playerId	summary	class
25	250	Sam Hoskin	Detroit, MI	F	81	sam-hoskin-1	15.6 Pts, 7.6 Reb, 1.1 Ast	SR
5	220	Delonte Holland	Greenbelt, MD	F	79	delonte-holland-1	10.9 Pts, 3.6 Reb, 1.6 Ast	JR
45	245	Quemont Greer	Milwaukee, WI	F	79	quemont-greer-1	9.4 Pts, 4.3 Reb, 1.4 Ast	SO
4	245	Andre Brown	Chicago, IL	F	81	andre-brown-1	9.4 Pts, 9.0 Reb, 0.5 Ast	JR
33	200	Drake Diener	Fond du Lac, WI	G	77	drake-diener-1	7.7 Pts, 2.9 Reb, 3.4 Ast	SO
12	180	Joe Tulley	Rockford, IL	G	74	joe-tulley-1	4.7 Pts, 1.9 Reb, 1.1 Ast	SR
2	170	Marlon Brooks	Peoria, IL	G	73	marlon-brooks-1	3.3 Pts, 1.5 Reb, 1.1 Ast	SR
1	200	Marlon London	Broadview, IL	G	77	marlon-london-1	3.4 Pts, 1.8 Reb, 1.8 Ast	SR
3	180	LeVar Seals	Chicago, IL	G	77	levar-seals-1	3.1 Pts, 1.8 Reb, 1.0 Ast	SO
13	180	Chris Exilus		G	74	chris-exilus-1	1.3 Pts, 0.2 Reb, 0.4 Ast	JR
44	260	Marlon Brumfield	Chicago, IL	C	81	marlon-brumfield-1	0.2 Pts, 0.7 Reb, 0.0 Ast	FR
42	195	Sean Farrell	Lisle, IL	F	76	sean-farrell-1	0.2 Pts, 0.2 Reb, 0.0 Ast	SO
10	175	Randy Ramsey	Riverside, IL	G	73	randy-ramsey-1	0.2 Pts, 0.2 Reb, 0.0 Ast	JR
22	200	Nick Homyak	Laguna Hills, CA			nick-homyak-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
11	160	R.J. Pavlacka	Grand Rapids, MI	G	71	rj-pavlacka-1	0.0 Pts, 0.0 Reb, 0.0 Ast	JR
