number	weight	playerName	hometown	pos	height	playerId	summary	class
22	207	Tim Pickett	Daytona Beach, FL	G	76	tim-pickett-1	17.1 Pts, 5.7 Reb, 2.1 Ast	JR
54	205	Anthony Richardson	Raleigh, NC	F	79	anthony-richardson-1	12.4 Pts, 5.3 Reb, 1.5 Ast	SO
1	238	Michael Joiner	Fayetteville, NC	F	79	michael-joiner-1	8.5 Pts, 4.1 Reb, 1.9 Ast	JR
15	230	Trevor Harvey		C	82	trevor-harvey-1	8.4 Pts, 5.1 Reb, 0.4 Ast	SR
4	178	Todd Galloway	Baltimore, MD	G	71	todd-galloway-1	6.9 Pts, 2.1 Reb, 3.3 Ast	FR
10	182	Nate Johnson	Kansas City, MO	G	75	nate-johnson-2	4.8 Pts, 2.8 Reb, 2.9 Ast	JR
51	240	Adam Waleskowski	Kettering, OH	F	80	adam-waleskowski-1	4.1 Pts, 3.0 Reb, 1.0 Ast	SO
33	245	Mike Mathews	Blountstown, FL	C	82	mike-mathews-1	2.7 Pts, 1.2 Reb, 0.2 Ast	SR
20	220	Andrew Wilson	Kennesaw, GA	F	78	andrew-wilson-1	7.8 Pts, 3.6 Reb, 1.2 Ast	SO
22	215	Benson Callier	St. Petersburg, FL	G	78	benson-callier-2	1.7 Pts, 1.4 Reb, 0.2 Ast	FR
23	180	Marcell Haywood	Plantation, FL	G	70	marcell-haywood-1	1.1 Pts, 0.3 Reb, 0.3 Ast	SR
30	215	Nate Moran	Houston, TX	F	78	nate-moran-1	0.3 Pts, 0.2 Reb, 0.3 Ast	SR
24	192	Will Wightman	Clearwater, FL	G	76	will-wightman-1	0.2 Pts, 0.2 Reb, 0.1 Ast	FR
30	196	Orenn Fells	Greensboro, NC	F	78	orenn-fells-1	0.0 Pts, 0.4 Reb, 0.0 Ast	JR
2	175	Emanuel Gordon	Palm Bay, FL	G	71	emanuel-gordon-1	0.0 Pts, 0.0 Reb, 0.0 Ast	JR
