number	weight	playerName	hometown	pos	height	playerId	summary	class
23	185	Randy Dukes	Philadelphia, PA	G	75	randy-dukes-1	14.9 Pts, 3.9 Reb, 1.0 Ast	SR
1	160	Cedrick Barrow	Sacramento, CA	G	72	cedrick-barrow-1	9.9 Pts, 2.4 Reb, 3.5 Ast	JR
21	195	Sam Brand	Baltimore, MD	G	75	sam-brand-1	12.4 Pts, 2.2 Reb, 1.5 Ast	FR
42	215	Aaron Andrews	Woodbridge, VA	C	77	aaron-andrews-1	9.5 Pts, 7.3 Reb, 0.8 Ast	JR
2	200	Ronald Timus	Washington, DC	F	78	ronald-timus-1	6.6 Pts, 4.0 Reb, 0.8 Ast	FR
4	210	Douglas Sims	Detroit, MI	F	79	douglas-sims-1	6.3 Pts, 4.3 Reb, 0.6 Ast	SR
32	225	Evan Pellerin				evan-pellerin-1	4.1 Pts, 3.3 Reb, 0.2 Ast	FR
	175	Anthony Williams	Brooklyn, NY			anthony-williams-3	4.0 Pts, 1.4 Reb, 1.4 Ast	FR
5	210	Steven Snipes	Schenectady, NY	G	78	steven-snipes-1	2.6 Pts, 2.0 Reb, 0.4 Ast	SO
11	185	Stanford Grandy	Pittsburgh, PA	G	72	stanford-grandy-1	2.8 Pts, 1.3 Reb, 1.1 Ast	SO
25	230	Nile Patrick	Philadelphia, PA	F	80	nile-patrick-1	4.4 Pts, 3.3 Reb, 0.3 Ast	JR
13	155	Isaiah Davis	Brooklyn, NY			isaiah-davis-1	1.6 Pts, 0.9 Reb, 0.7 Ast	FR
34	180	Darnell Fisher	Portsmith, VA	G	75	darnell-fisher-1	1.7 Pts, 0.8 Reb, 0.2 Ast	SR
	190	Brad Nesbitt	Washington, DC			brad-nesbitt-1	1.0 Pts, 0.3 Reb, 0.2 Ast	FR
44	215	Clinton Kilpatrick	Atlanta, GA			clinton-kilpatrick-1	0.7 Pts, 0.5 Reb, 0.1 Ast	FR
42	0	Al Conteh				al-conteh-1	2.0 Pts, 0.0 Reb, 0.0 Ast	FR
2	220	Reggie Winkfield	Germantown, MD	G	77	reggie-winkfield-1	0.0 Pts, 0.0 Reb, 0.0 Ast	SR
