number	weight	playerName	hometown	pos	height	playerId	summary	class
24	220	Nate Carter	San Diego, CA	F	78	nate-carter-2	16.4 Pts, 5.4 Reb, 1.5 Ast	FR
23	195	Ted Bell	San Francisco, CA	G	75	ted-bell-1	9.5 Pts, 1.4 Reb, 1.0 Ast	JR
3	180	Kevin Butler	San Lorenzo, CA	G	75	kevin-butler-2	8.5 Pts, 2.6 Reb, 2.9 Ast	JR
4	205	John Galbreath	Ritzville, WA	F	78	john-galbreath-1	7.1 Pts, 3.2 Reb, 1.5 Ast	SR
2	197	Jake Wessel	Cedar Rapids, IA	G	77	jake-wessel-1	5.7 Pts, 2.5 Reb, 1.2 Ast	SR
32	215	Aaron Hands	San Diego, CA	F	79	aaron-hands-1	5.3 Pts, 5.9 Reb, 1.0 Ast	SR
34	215	Mark Miller	Union City, CA	F	78	mark-miller-1	5.0 Pts, 1.9 Reb, 0.7 Ast	SR
1	175	Mark Peters	Moreno Valley, CA	G	70	mark-peters-1	4.0 Pts, 1.8 Reb, 1.7 Ast	JR
12	225	Klaus Schille		C	82	klaus-schille-1	3.9 Pts, 2.4 Reb, 0.4 Ast	FR
5	197	Kellen Dixon	Hercules, CA	G	77	kellen-dixon-1	1.5 Pts, 1.2 Reb, 0.5 Ast	SO
42	190	Jon Folonis	Santa Monica, CA	F	79	jon-folonis-1	2.0 Pts, 1.0 Reb, 0.3 Ast	FR
10	180	Zack Jones	San Diego, CA	G	72	zack-jones-1	0.7 Pts, 0.7 Reb, 0.3 Ast	JR
45	195	Mike Ferrera	Fontana, CA	F	78	mike-ferrera-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
20	180	Ricky Porter	Fountain Valley, CA	G	75	ricky-porter-1	0.0 Pts, 0.3 Reb, 0.0 Ast	SO
