number	weight	playerName	hometown	pos	height	playerId	summary	class
35	180	Earnest Porter	Port Allen, LA	G	76	earnest-porter-1	11.3 Pts, 6.4 Reb, 1.9 Ast	SR
5	185	Damien Lennon		F	78	damien-lennon-1	8.9 Pts, 2.7 Reb, 1.2 Ast	SR
45	185	Anthony Wilcher	Gorgon, WA	F	78	anthony-wilcher-1	7.9 Pts, 3.4 Reb, 1.1 Ast	JR
42	210	Eric James	Port Auther, TX	F	76	eric-james-1	6.2 Pts, 3.4 Reb, 0.5 Ast	SO
4	220	Markeith Brown	Jackson, MS	G	72	markeith-brown-1	5.5 Pts, 3.3 Reb, 2.5 Ast	JR
20	190	Beau O'Quinn	Larose, LA	G	74	beau-oquinn-1	5.2 Pts, 2.6 Reb, 1.1 Ast	SR
40	200	Dominique Geason	Kenner, LA	F	77	dominique-geason-1	4.7 Pts, 3.4 Reb, 0.6 Ast	SO
44	220	Clifton Jones	Oakdale, LA	F	80	clifton-jones-1	5.0 Pts, 2.0 Reb, 0.2 Ast	SR
24	180	Brandon Ruttley	Houma, LA	G	69	brandon-ruttley-1	2.0 Pts, 1.2 Reb, 1.0 Ast	SO
23	188	Larry Jones	Port Arthur, TX	G	74	larry-jones-1	1.9 Pts, 1.0 Reb, 0.7 Ast	SO
32	0	Cody Lejeune				cody-lejeune-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
3	215	Jarod Voisin	Houma, LA			jarod-voisin-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
