number	weight	playerName	hometown	pos	height	playerId	summary	class
13	220	Jordan Harris	Phoenix, AZ	F	77	jordan-harris-2	12.7 Pts, 4.3 Reb, 1.6 Ast	SR
55	265	Adam Parada	Alta Loma, CA	C	84	adam-parada-1	12.2 Pts, 6.2 Reb, 0.9 Ast	JR
20	190	Mike Hood	Beaverton, OR	G	76	mike-hood-1	10.3 Pts, 2.0 Reb, 2.2 Ast	SR
10	195	Jeff Gloger	Mission Viejo, CA	G	77	jeff-gloger-1	8.2 Pts, 4.3 Reb, 3.0 Ast	FR
12	240	Stanislav Zuzak		F	83	stanislav-zuzak-1	7.9 Pts, 2.7 Reb, 1.3 Ast	JR
40	230	Matt Okoro	Buena Park, CA	F	79	matt-okoro-1	5.1 Pts, 4.6 Reb, 0.7 Ast	JR
23	195	Mike Efevberha	Pomona, CA	G	77	mike-efevberha-1	5.0 Pts, 1.5 Reb, 0.4 Ast	FR
14	195	Ross Schraeder	Denver, CO	G	77	ross-schraeder-1	4.2 Pts, 0.8 Reb, 0.8 Ast	FR
42	250	Greg Ethington	Chandler, AZ	F	80	greg-ethington-1	3.6 Pts, 3.2 Reb, 0.2 Ast	SO
22	205	Aras Baskauskas	Santa Monica, CA	G	76	aras-baskauskas-1	0.8 Pts, 1.2 Reb, 0.9 Ast	JR
11	225	Nic Campbell		G	78	nic-campbell-1	2.7 Pts, 1.3 Reb, 0.3 Ast	FR
21	190	DeVaughn Peace	Torrance, CA	G	75	devaughn-peace-1	0.4 Pts, 0.7 Reb, 0.6 Ast	FR
32	220	Ryan Codi	Battle Ground, WA	C	85	ryan-codi-1	0.3 Pts, 2.7 Reb, 0.3 Ast	FR
3	175	J.R. Stephens	Chino Hills, CA	G	71	jr-stephens-1	0.0 Pts, 0.0 Reb, 0.7 Ast	SO
