number	weight	playerName	hometown	pos	height	playerId	summary	class
30	210	Dahntay Jones		F	78	dahntay-jones-1	17.7 Pts, 5.5 Reb, 0.9 Ast	SR
4	190	J.J. Redick		G	76	jj-redick-1	15.0 Pts, 2.5 Reb, 2.0 Ast	FR
5	185	Daniel Ewing		G	75	daniel-ewing-1	12.0 Pts, 3.2 Reb, 1.4 Ast	SO
21	185	Chris Duhon		G	73	chris-duhon-1	9.2 Pts, 3.2 Reb, 6.4 Ast	JR
23	250	Shelden Williams		F	81	shelden-williams-1	8.2 Pts, 5.9 Reb, 0.5 Ast	FR
42	240	Shavlik Randolph		F	82	shavlik-randolph-1	7.4 Pts, 3.9 Reb, 0.3 Ast	FR
20	235	Casey Sanders	Tampa, FL	C	83	casey-sanders-1	4.6 Pts, 5.2 Reb, 0.4 Ast	SR
3	250	Nick Horvath	Shoreview, MN	F	82	nick-horvath-1	3.9 Pts, 2.9 Reb, 0.5 Ast	SR
15	185	Sean Dockery	Chicago, IL	G	74	sean-dockery-1	3.3 Pts, 1.4 Reb, 1.0 Ast	FR
13	205	Lee Melchionni	Lancaster, PA	F	78	lee-melchionni-1	1.0 Pts, 0.7 Reb, 0.0 Ast	FR
3	250	Michael Thompson	Joliet, IL	C	82	michael-thompson-1	1.2 Pts, 0.5 Reb, 0.0 Ast	FR
2	170	Andre Buckner	Hopkinsville, KY	G	70	andre-buckner-1	0.6 Pts, 0.3 Reb, 0.1 Ast	SR
51	250	Patrick Johnson	Atlanta, GA	C	81	patrick-johnson-1	0.2 Pts, 0.0 Reb, 0.2 Ast	SO
53	200	Andy Means	Indianapolis, IN	G	77	andy-means-1	0.1 Pts, 0.6 Reb, 0.1 Ast	JR
