number	weight	playerName	hometown	pos	height	playerId	summary	class
23	240	Justin Reed	Jackson, MS	F	80	justin-reed-1	15.4 Pts, 5.2 Reb, 1.1 Ast	JR
1	217	Aaron Harper	Jackson, MS	F	79	aaron-harper-1	12.2 Pts, 3.7 Reb, 2.1 Ast	JR
15	185	David Sanders	Jackson, MI	G	75	david-sanders-1	10.1 Pts, 3.9 Reb, 3.1 Ast	SR
32	185	Emmanuel Wade	Marianna, AR	G	75	emmanuel-wade-1	8.5 Pts, 2.7 Reb, 1.9 Ast	SR
40	238	Derrick Allen	Gadsden, AL	F	80	derrick-allen-1	8.2 Pts, 4.9 Reb, 0.5 Ast	SR
0	182	Trey Pearson	South Fulton, TN	G	74	trey-pearson-2	4.7 Pts, 2.9 Reb, 2.7 Ast	FR
33	270	John Gunn	Oxford, MI	F	82	john-gunn-1	2.8 Pts, 1.8 Reb, 0.4 Ast	JR
12	186	Justin Johnson	Fayetteville, NC	G	72	justin-johnson-2	2.4 Pts, 0.6 Reb, 0.5 Ast	SO
32	180	Jonathan Loe	Memphis, TN	G	75	jonathan-loe-1	1.7 Pts, 1.2 Reb, 1.0 Ast	FR
34	250	Shaun Holtz	Crystal Springs, MI	F	80	shaun-holtz-1	1.3 Pts, 0.8 Reb, 0.2 Ast	FR
33	225	Chris Rhodes	Houston, TX	F	79	chris-rhodes-1	1.0 Pts, 1.1 Reb, 0.1 Ast	SO
4	212	Kendrick Fox	Oxford, MS	F	79	kendrick-fox-1	0.9 Pts, 0.5 Reb, 0.1 Ast	SO
25	190	Bryan Brown	Corinth, MS	G	70	bryan-brown-2	0.1 Pts, 0.1 Reb, 0.4 Ast	FR
21	170	Cavadas Nunnery	Magnolia, MS	G	69	cavadas-nunnery-1	0.0 Pts, 0.5 Reb, 0.3 Ast	SO
