number	weight	playerName	hometown	pos	height	playerId	summary	class
20	190	Kevin Forney	Philadelphia, PA	G	76	kevin-forney-1	13.4 Pts, 3.3 Reb, 2.1 Ast	SR
44	205	Jimmy Tricco	Phoenix, AZ	G	80	jimmy-tricco-1	10.4 Pts, 3.4 Reb, 2.2 Ast	JR
41	255	Ron Dokes	South Bend, IN	C	81	ron-dokes-1	10.3 Pts, 5.1 Reb, 1.2 Ast	JR
4	225	Elijah Palmer	Marshall, MO	F	79	elijah-palmer-1	9.6 Pts, 5.5 Reb, 1.6 Ast	JR
14	245	Simplice Njoya		F	82	simplice-njoya-1	7.7 Pts, 5.0 Reb, 0.7 Ast	SO
22	190	Bryant McAllister	Pittsburgh, PA	G	75	bryant-mcallister-1	7.6 Pts, 2.3 Reb, 2.6 Ast	FR
21	210	Brad Midgley	Pittsburgh, PA	F	77	brad-midgley-1	6.3 Pts, 3.4 Reb, 1.5 Ast	SR
32	180	Tyler Bluemling	Pittsburgh, PA	G	74	tyler-bluemling-1	1.5 Pts, 0.7 Reb, 0.6 Ast	SO
42	230	Chris Clark		C	82	chris-clark-1	0.7 Pts, 1.2 Reb, 0.0 Ast	SR
3	200	Aly Samabaly		G	75	aly-samabaly-1	0.4 Pts, 0.7 Reb, 0.5 Ast	SO
0	260	Derek Ahern	Andrews AFB, MD	C	83	derek-ahern-1	2.0 Pts, 2.0 Reb, 0.0 Ast	JR
