number	weight	playerName	hometown	pos	height	playerId	summary	class
35	255	Travis Watson	Brookneal, VA	F	80	travis-watson-1	14.3 Pts, 10.4 Reb, 2.2 Ast	SR
22	192	Todd Billet	Middletown, NJ	G	72	todd-billet-2	13.5 Pts, 2.2 Reb, 3.4 Ast	JR
33	242	Devin Smith	New Castle, DE	F	77	devin-smith-1	11.6 Pts, 4.2 Reb, 1.3 Ast	SO
43	255	Elton Brown		F	81	elton-brown-1	9.6 Pts, 4.3 Reb, 0.7 Ast	SO
4	220	Derrick Byars	Memphis, TN	G	79	derrick-byars-1	6.5 Pts, 2.9 Reb, 0.8 Ast	FR
4	255	Nick Vander Laan	Sacramento, CA	C	82	nick-vander-laan-1	5.3 Pts, 4.5 Reb, 0.7 Ast	JR
34	240	Jason Clark	Virginia Beach, VA	F	80	jason-clark-2	4.7 Pts, 2.5 Reb, 0.5 Ast	SO
10	170	Keith Jenifer	Baltimore, MD	G	75	keith-jenifer-1	5.6 Pts, 3.5 Reb, 5.5 Ast	SO
14	170	Jermaine Harper	Gardena, CA	G	75	jermaine-harper-1	3.9 Pts, 1.4 Reb, 0.7 Ast	SO
11	185	Majestic Mapp	Bronx, NY	G	74	majestic-mapp-1	2.4 Pts, 1.2 Reb, 1.7 Ast	JR
30	231	Jason Rogers	Staunton, VA	C	83	jason-rogers-3	2.8 Pts, 1.6 Reb, 0.0 Ast	SR
12	184	Billy Campbell	Atlanta, GA	G	72	billy-campbell-1	1.7 Pts, 0.4 Reb, 0.3 Ast	FR
44	216	Greg Harrell-Edge	Vienna, VA	F	80	greg-harrell-edge-1	0.0 Pts, 0.0 Reb, 0.0 Ast	SR
21	211	Robert Lodge	Raleigh, NC	G	76	robert-lodge-1	0.0 Pts, 0.2 Reb, 0.2 Ast	FR
31	205	Rob Williams	Martinsville, VA	F	79	rob-williams-2	0.0 Pts, 0.0 Reb, 0.0 Ast	SO
