number	weight	playerName	hometown	pos	height	playerId	summary	class
24	208	Jonathon Modica	Smackover, AR	G	77	jonathon-modica-1	11.5 Pts, 4.5 Reb, 0.6 Ast	FR
15	200	Eric Ferguson	Long Island, NY	G	73	eric-ferguson-1	10.9 Pts, 3.1 Reb, 3.2 Ast	FR
12	195	Kendrick Davis	Houston, TX	G	76	kendrick-davis-2	10.3 Pts, 2.0 Reb, 1.4 Ast	FR
33	218	Dionisio Gomez		F	80	dionisio-gomez-1	8.3 Pts, 6.6 Reb, 1.1 Ast	SR
1	222	Michael Jones	Little Rock, AR	F	81	michael-jones-1	5.3 Pts, 2.5 Reb, 0.4 Ast	SO
31	246	Alonzo Lane	Canton, MS	G	79	alonzo-lane-1	4.0 Pts, 2.9 Reb, 0.5 Ast	SR
4	209	Carl Baker	Palestine, AR	G	80	carl-baker-1	3.3 Pts, 4.1 Reb, 1.2 Ast	SR
50	227	Larry Satchell	Waco, TX	F	81	larry-satchell-1	3.2 Pts, 3.8 Reb, 0.3 Ast	SR
20	239	Rashard Sullivan	Ft. Lauderdale, FL	F	80	rashard-sullivan-1	2.4 Pts, 3.2 Reb, 0.4 Ast	FR
24	205	Wen Mukubu	Miami, FL	G	78	wen-mukubu-1	2.3 Pts, 2.0 Reb, 0.5 Ast	FR
21	213	Blake Eddins	Montgomery, AL	G	79	blake-eddins-1	1.3 Pts, 1.2 Reb, 0.4 Ast	SR
43	195	Jamar Blackmon	Little Rock, AR	G	75	jamar-blackmon-2	0.7 Pts, 0.4 Reb, 0.3 Ast	JR
15	160	Brandan Hudspeth	Benton, AR	G	70	brandan-hudspeth-1	0.0 Pts, 1.0 Reb, 0.0 Ast	SR
