number	weight	playerName	hometown	pos	height	playerId	summary	class
20	185	Ra'Kim Hollis	Tyler, TX	G	74	rakim-hollis-1	18.5 Pts, 5.9 Reb, 3.7 Ast	SR
15	210	Allen Lovett	Raleigh, NC	G	76	allen-lovett-1	17.1 Pts, 7.1 Reb, 2.0 Ast	SO
13	220	Lionel Willis	Houston, TX	F	77	lionel-willis-1	10.9 Pts, 5.2 Reb, 0.8 Ast	JR
3	185	Marquel Timmons	Pine Tree, TX	G	71	marquel-timmons-1	6.7 Pts, 2.9 Reb, 3.3 Ast	SR
23	215	Micheal Sneed	Houston, TX	F	75	micheal-sneed-1	5.0 Pts, 2.7 Reb, 0.5 Ast	JR
30	215	Jerome Bell	Houston, TX	F	78	jerome-bell-1	4.5 Pts, 4.2 Reb, 1.1 Ast	SO
12	180	Sean Walker	El Paso, TX	G	74	sean-walker-1	3.0 Pts, 1.8 Reb, 1.1 Ast	FR
5	234	Akil Butler	Jackson, MS	F	80	akil-butler-1	3.4 Pts, 2.6 Reb, 0.3 Ast	JR
32	215	Jamaal Clark	Houston, TX	F	80	jamaal-clark-1	3.1 Pts, 2.0 Reb, 0.6 Ast	JR
14	185	Jaret Barrett	Katy, TX	G	74	jaret-barrett-1	2.2 Pts, 1.2 Reb, 0.6 Ast	JR
24	160	Donald Hogan	Houston, TX	G	71	donald-hogan-1	1.1 Pts, 0.3 Reb, 0.4 Ast	SO
40	200	Jason Dabney	Beaumont, TX	F	79	jason-dabney-1	1.5 Pts, 1.7 Reb, 0.9 Ast	FR
33	195	Marcus Bailey	Houston, TX	F	77	marcus-bailey-1	0.6 Pts, 0.8 Reb, 0.0 Ast	FR
50	0	Stephen Payne				stephen-payne-1	1.0 Pts, 0.5 Reb, 0.0 Ast	FR
		Randall Jackson		G	72	randall-jackson-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
