number	weight	playerName	hometown	pos	height	playerId	summary	class
3	200	Marquis Daniels	Orlando, FL	G	78	marquis-daniels-1	18.4 Pts, 6.2 Reb, 3.3 Ast	SR
5	268	Marco Killingsworth	Montgomery, AL	F	80	marco-killingsworth-1	13.3 Pts, 6.4 Reb, 1.0 Ast	SO
11	195	Derrick Bird	Ypsilanti, MI	G	76	derrick-bird-1	9.8 Pts, 2.9 Reb, 1.5 Ast	SR
34	220	Kyle Davis	Blakely, GA	C	80	kyle-davis-1	6.3 Pts, 5.9 Reb, 0.8 Ast	JR
33	192	Lewis Monroe	Madison, WI	G	77	lewis-monroe-1	6.2 Pts, 2.4 Reb, 3.2 Ast	SO
24	200	Nathan Watson	Fort Payne, AL	G	75	nathan-watson-1	5.9 Pts, 3.2 Reb, 1.6 Ast	SO
13	215	Brandon Robinson	Huntsville, AL	G	80	brandon-robinson-1	8.2 Pts, 4.5 Reb, 0.5 Ast	SO
10	185	Troy Gaines	Tucson, AZ	G	71	troy-gaines-1	4.7 Pts, 1.1 Reb, 1.0 Ast	SO
32	235	Rodney Tucker	Stone Mountain, GA	F	80	rodney-tucker-1	1.8 Pts, 1.1 Reb, 0.2 Ast	JR
33	220	Donny Calton	Fort Worth, TX	F	78	donny-calton-1	2.4 Pts, 1.7 Reb, 0.3 Ast	SR
55	185	Chris Lollar	Birmingham, AL	G	72	chris-lollar-1	1.0 Pts, 0.7 Reb, 1.1 Ast	JR
20	195	Danny Wicke	Hendersonville, TN	G	77	danny-wicke-1	1.0 Pts, 0.4 Reb, 0.0 Ast	FR
35	170	Jonathan Lewis	Birmingham, AL	G	74	jonathan-lewis-1	0.6 Pts, 0.2 Reb, 0.1 Ast	SR
30	175	Jamaal Arnold	Nettleton, MS	G	74	jamaal-arnold-1	0.4 Pts, 0.4 Reb, 0.0 Ast	JR
