number	weight	playerName	hometown	pos	height	playerId	summary	class
25	185	Mo Williams		G	73	mo-williams-1	16.4 Pts, 3.9 Reb, 3.9 Ast	SO
35	240	Erwin Dudley	Uniontown, AL	F	80	erwin-dudley-1	14.8 Pts, 9.5 Reb, 1.1 Ast	SR
42	220	Kenny Walker	Jacksonville, FL	F	81	kenny-walker-2	9.1 Pts, 5.6 Reb, 0.6 Ast	SR
3	230	Kennedy Winston		F	79	kennedy-winston-1	11.1 Pts, 4.7 Reb, 2.0 Ast	FR
50	170	Antoine Pettway	Camden, AL	G	72	antoine-pettway-1	6.3 Pts, 2.5 Reb, 2.4 Ast	JR
5	215	Earnest Shelton	Memphis, TN	G	75	earnest-shelton-1	4.9 Pts, 2.8 Reb, 0.9 Ast	SO
2	205	Emmett Thomas	Birmingham, AL	F	76	emmett-thomas-1	6.0 Pts, 2.2 Reb, 1.1 Ast	JR
14	190	Terrance Meade	Scottsboro, AL	G	74	terrance-meade-1	4.2 Pts, 2.3 Reb, 0.8 Ast	SR
21	210	Evan Brock	Roswell, GA	F	81	evan-brock-1	1.7 Pts, 1.3 Reb, 0.1 Ast	FR
1	230	Chuck Davis	Selma, AL	G	75	chuck-davis-1	1.5 Pts, 1.3 Reb, 0.2 Ast	FR
4	225	Reggie Rambo	Lena, LA	F	79	reggie-rambo-1	1.1 Pts, 1.4 Reb, 0.2 Ast	JR
13	210	Lucky Williams	Nigeria, AL	F	78	lucky-williams-1	0.9 Pts, 0.6 Reb, 0.2 Ast	FR
23	210	Demetrius Smith	Hogansville, GA	G	75	demetrius-smith-1	0.5 Pts, 0.8 Reb, 0.3 Ast	JR
24	215	Jason Reese	Birmingham, AL	G	74	jason-reese-1	0.0 Pts, 0.0 Reb, 0.3 Ast	SO
