number	weight	playerName	hometown	pos	height	playerId	summary	class
32	205	Tommy Gunn	Syracuse, NY	G	75	tommy-gunn-1	15.9 Pts, 4.1 Reb, 2.3 Ast	JR
3	200	William Pippen	Hamburg, AR	F	79	william-pippen-1	15.5 Pts, 6.0 Reb, 1.1 Ast	SR
35	210	John Humphrey	Raleigh, NC	G	74	john-humphrey-1	9.0 Pts, 4.8 Reb, 1.0 Ast	SR
40	250	Napoleon Rhodes	Ocala, FL	C	80	napoleon-rhodes-1	6.4 Pts, 5.1 Reb, 0.7 Ast	JR
11	175	Eric Parham	Nashville, TN	G	70	eric-parham-1	5.7 Pts, 2.3 Reb, 3.8 Ast	SR
12	185	Marcus Robinson	Newnan, GA	G	74	marcus-robinson-2	4.7 Pts, 2.4 Reb, 1.1 Ast	JR
1	190	Keith Connor	Pflugerville, TX	G	72	keith-connor-1	3.9 Pts, 1.7 Reb, 1.6 Ast	JR
34	215	Bryant Mitchell	Lawrenceburg, TN	F	79	bryant-mitchell-1	3.4 Pts, 2.8 Reb, 0.2 Ast	SR
4	215	Steven Jackson	Memphis, TN	F	78	steven-jackson-1	3.1 Pts, 2.3 Reb, 0.2 Ast	JR
50	220	Demario Watson	Memphis, TN	C	80	demario-watson-1	2.1 Pts, 1.6 Reb, 0.1 Ast	SR
23	205	Derek Glasper	New Britain, CT	G	75	derek-glasper-1	1.0 Pts, 0.2 Reb, 0.0 Ast	JR
54	0	Adam Osborne				adam-osborne-1	0.0 Pts, 1.0 Reb, 0.0 Ast	FR
