number	weight	playerName	hometown	pos	height	playerId	summary	class
11	215	Ian Boylan	Norman, OK	F	78	ian-boylan-1	15.8 Pts, 4.5 Reb, 3.0 Ast	SO
33	185	Curtis Slaughter	Los Angeles, CA	G	79	curtis-slaughter-1	14.1 Pts, 4.8 Reb, 4.2 Ast	SR
42	230	Chris Davis	Los Angeles, CA	F	81	chris-davis-4	8.1 Pts, 3.9 Reb, 0.6 Ast	SO
20	185	Joseph Frazier	Pasadena, CA	G	75	joseph-frazier-1	6.8 Pts, 3.6 Reb, 1.9 Ast	SO
10	210	Lionel Benjamin	Long Beach, CA	F	78	lionel-benjamin-1	5.7 Pts, 5.3 Reb, 0.8 Ast	SR
30	185	John Clark	San Diego, CA	G	77	john-clark-2	9.9 Pts, 2.8 Reb, 1.1 Ast	JR
4	225	Armand Thomas	Los Angeles, CA	F	81	armand-thomas-1	5.4 Pts, 3.8 Reb, 0.4 Ast	SR
45	240	Ben Sullivan	Lake Oswego, OR	C	82	ben-sullivan-1	3.6 Pts, 2.0 Reb, 0.3 Ast	FR
	205	Justice Graham	Brooklyn, NY	G	77	justice-graham-1	4.8 Pts, 1.3 Reb, 0.4 Ast	JR
44	240	Dan Read	Eugene, OR	C	83	dan-read-1	2.1 Pts, 1.7 Reb, 0.2 Ast	SR
55	185	Michael Scott	Redondo Beach, CA	G	72	michael-scott-1	1.1 Pts, 0.5 Reb, 0.8 Ast	JR
13	205	Sergei Lepiashinski	Tarzana, CA	G	74	sergei-lepiashinski-1	2.7 Pts, 0.4 Reb, 0.1 Ast	FR
5	204	Antoine Parker	Los Angeles, CA	G	70	antoine-parker-1	0.8 Pts, 0.3 Reb, 0.7 Ast	FR
25	175	Gene Myvett	Palmadale, CA	G	76	gene-myvett-1	1.0 Pts, 0.0 Reb, 0.0 Ast	SO
