number	weight	playerName	hometown	pos	height	playerId	summary	class
12	165	David Bailey	Chicago, IL	G	68	david-bailey-1	18.4 Pts, 3.7 Reb, 5.3 Ast	SR
34	240	Paul McMillan	Cincinnati, OH	F	78	paul-mcmillan-1	14.6 Pts, 9.0 Reb, 0.6 Ast	JR
44	220	Demetrius Williams	Chicago, IL	C	81	demetrius-williams-2	10.3 Pts, 8.0 Reb, 0.6 Ast	JR
11	165	Terrance Whiters	Baltimore, MD	G	70	terrance-whiters-1	8.9 Pts, 1.6 Reb, 1.7 Ast	FR
33	210	Corey Minnifield	Chicago, IL	F	80	corey-minnifield-1	10.1 Pts, 4.3 Reb, 0.6 Ast	SR
24	195	Kevin Clancy	Chicago, IL	G	75	kevin-clancy-2	5.3 Pts, 3.1 Reb, 2.1 Ast	SR
30	175	Louis Smith	Aurora, IL	G	76	louis-smith-1	4.0 Pts, 2.4 Reb, 0.8 Ast	JR
25	175	Vasilis Tsimpliavidis		G	75	vasilis-tsimpliavidis-1	2.8 Pts, 0.7 Reb, 0.2 Ast	SR
14	175	DaJuan Gouard	Danville, IL	G	74	dajuan-gouard-1	3.3 Pts, 0.9 Reb, 0.2 Ast	SO
50	230	Anthony Smith	Kirkwood, MO	F	81	anthony-smith-2	1.6 Pts, 1.6 Reb, 0.2 Ast	SO
5	185	Shohn Williams	Chicago, IL	G	76	shohn-williams-1	1.7 Pts, 0.7 Reb, 0.2 Ast	JR
35	225	Joe Evert	Wanamingo, MN	F	80	joe-evert-1	1.0 Pts, 1.1 Reb, 0.3 Ast	SO
32	220	Antoine Smith	Kirkwood, MO	F	80	antoine-smith-1	1.0 Pts, 0.5 Reb, 0.0 Ast	SO
22	205	Justin Coons	Glenview, IL	G	77	justin-coons-1	0.1 Pts, 0.5 Reb, 0.0 Ast	SR
