number	weight	playerName	hometown	pos	height	playerId	summary	class
4	190	Giovanni St. Amant	Bellflower, CA	G	75	giovanni-st-amant-1	13.6 Pts, 3.1 Reb, 2.5 Ast	FR
40	250	John Tofi	San Fransisco, CA	C	82	john-tofi-1	12.9 Pts, 5.7 Reb, 1.0 Ast	FR
12	170	Omar Duran	El Paso, TX	G	68	omar-duran-1	10.3 Pts, 2.6 Reb, 1.9 Ast	JR
50	220	Justino Victoriano		F	81	justino-victoriano-1	8.2 Pts, 8.5 Reb, 0.8 Ast	SR
10	180	Chris Craig	Scottsdale, AZ	G	73	chris-craig-1	7.9 Pts, 2.7 Reb, 3.4 Ast	JR
11	215	Thomas Gehrke		F	80	thomas-gehrke-1	7.6 Pts, 2.9 Reb, 2.1 Ast	FR
23	210	Darius Mattear	Fort Lauderdale, FL	F	78	darius-mattear-1	3.5 Pts, 4.6 Reb, 0.6 Ast	JR
3	215	Joe Devance	El Paso, TX	F	79	joe-devance-1	3.0 Pts, 1.9 Reb, 0.2 Ast	SO
5	210	Roy Smallwood	Houston, TX	F	78	roy-smallwood-1	6.0 Pts, 7.2 Reb, 2.8 Ast	SR
25	195	Alex Anthis		G	75	alex-anthis-1	1.0 Pts, 0.7 Reb, 0.4 Ast	FR
3	195	Brandon Clausen	Mesa, AZ	G	78	brandon-clausen-1	0.0 Pts, 0.0 Reb, 0.2 Ast	SO
