number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
3	205	Josh Hart	Silver Spring, MD	G	77	josh-hart-1	15.4 Pts, 6.8 Reb, 1.9 Ast	Sidwell Friends HS	JR
2	240	Kris Jenkins	Upper Marlboro, MD	F	78	kris-jenkins-1	13.6 Pts, 3.9 Reb, 2.2 Ast	Gonzaga College HS	JR
15	195	Ryan Arcidiacono	Langhorne, PA	G	75	ryan-arcidiacono-1	12.4 Pts, 2.9 Reb, 4.2 Ast	Neshaminy HS	SR
1	199	Jalen Brunson	Lincolnshire, IL	G	75	jalen-brunson-1	9.6 Pts, 1.8 Reb, 2.5 Ast	Adlai Stevenson HS	FR
23	245	Daniel Ochefu	Baltimore, MD	F	83	daniel-ochefu-1	10.0 Pts, 7.5 Reb, 1.7 Ast	Downington East HS	SR
5	185	Phil Booth	Baltimore, MD	G	75	phil-booth-1	7.0 Pts, 2.1 Reb, 2.1 Ast	Mount Saint Joseph HS	SO
25	191	Mikal Bridges	Malvern, PA	F	79	mikal-bridges-1	6.3 Pts, 3.2 Reb, 0.9 Ast	Great Valley HS	FR
45	225	Darryl Reynolds	Philadelphia, PA	F	80	darryl-reynolds-1	3.6 Pts, 4.5 Reb, 0.3 Ast	Lower Merion	JR
10	200	Donte DiVincenzo	Wilmington, DE	G	77	donte-divincenzo-1	1.7 Pts, 1.8 Reb, 0.4 Ast	Salesianum HS	FR
20	200	Patrick Farrell	Rockville Centre, NY	F	77	patrick-farrell-1	0.4 Pts, 0.2 Reb, 0.1 Ast	Chaminade HS	SR
52	215	Kevin Rafferty	Malvern, PA	F	80	kevin-rafferty-1	0.3 Pts, 0.1 Reb, 0.0 Ast	Malvern Prep	SR
0	185	Henry Lowe	New York, NY	G	71	henry-lowe-1	0.0 Pts, 0.0 Reb, 0.1 Ast	The Dalton School	SR
