number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
23	185	Jordan Ash	Bolingbrook, IL	G	75	jordan-ash-1	1.0 Pts, 0.6 Reb, 0.3 Ast	St. Joseph HS	SO
25	240	Barret Benson	Willowbrook, IL	C	82	barret-benson-1	2.3 Pts, 2.2 Reb, 0.5 Ast		FR
12	175	Isiah Brown	Seattle, WA	G	74	isiah-brown-2	6.9 Pts, 0.9 Reb, 1.5 Ast		FR
35	205	Aaron Falzon	Newton, MA	F	80	aaron-falzon-1	0.0 Pts, 0.7 Reb, 1.0 Ast		SO
10	205	Charlie Hall	Los Angeles, CA	F	77	charlie-hall-1	0.0 Pts, 0.3 Reb, 0.0 Ast		SO
14	210	Rapolas Ivanauskas	Barrington, IL	F	81	rapolas-ivanauskas-1			FR
4	185	Vic Law	South Holland, IL	F	79	vic-law-1	13.8 Pts, 5.9 Reb, 2.2 Ast	St. Rita's HS	SO
20	175	Scottie Lindsey	Hillside, IL	G	77	scottie-lindsey-1	15.3 Pts, 4.1 Reb, 2.9 Ast	Fenwick HS	JR
34	220	Sanjay Lumpkin	Wayzata, MN	G	78	sanjay-lumpkin-1	7.1 Pts, 7.1 Reb, 1.6 Ast	Benilde-St. Margaret's HS	SR
21	175	Tino Malnati	Northfield, IL	G	75	tino-malnati-1			FR
30	177	Bryant McIntosh	Greensburg, IN	G	75	bryant-mcintosh-1	12.3 Pts, 2.4 Reb, 5.6 Ast	Greensburg HS	JR
5	235	Dererk Pardon	Cleveland, OH	C	80	dererk-pardon-1	7.1 Pts, 7.3 Reb, 1.1 Ast	Villa Angela-St. Joseph HS	SO
44	219	Gavin Skelly	Westlake, OH	F	80	gavin-skelly-1	7.9 Pts, 4.7 Reb, 1.8 Ast	Westlake HS	JR
32	215	Nathan Taphorn	Pekin, IL	F	79	nathan-taphorn-1	5.6 Pts, 2.1 Reb, 0.6 Ast	Pekin HS	SR
