number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
11	185	Tyler Clement	Shawnee, KS	G	73	tyler-clement-1	1.9 Pts, 0.8 Reb, 1.1 Ast	St. Thomas Aquinas HS	JR
	210	Marcus Foster	Wichita Falls, TX	G	75	marcus-foster-1	18.6 Pts, 2.5 Reb, 1.7 Ast	Hirschi	JR
40	240	Zach Hanson	Pierre, SD	C	81	zach-hanson-1	8.0 Pts, 3.2 Reb, 0.2 Ast	T.F. Riggs HS	SR
4	180	Ronnie Harrell	Denver, CO	G	79	ronnie-harrell-1	1.4 Pts, 1.5 Reb, 0.5 Ast	East HS	SO
32	225	Toby Hegner	Berlin, WI	F	82	toby-hegner-1	5.6 Pts, 3.8 Reb, 0.6 Ast	Berlin HS	JR
13	210	Cole Huff	Altadena, CA	F	80	cole-huff-1	9.1 Pts, 3.5 Reb, 0.4 Ast	Campbell Hall	SR
14	180	Kaleb Joseph	Nashua, NH	G	75	kaleb-joseph-1		Cushing Academy	JR
15	205	Martin Krampelj	Grosuplje, Slovenia	F	81	martin-krampelj-1	3.2 Pts, 2.9 Reb, 0.3 Ast	Impact Academy (FL)	FR
1	175	Davion Mintz	Charlotte, NC	G	75	davion-mintz-1	1.1 Pts, 0.6 Reb, 0.7 Ast		FR
	200	Kobe Paras		G	78	kobe-paras-1	1.5 Pts, 0.9 Reb, 0.1 Ast		FR
0	215	Justin Patton	Omaha, NE	C	83	justin-patton-1	14.3 Pts, 6.5 Reb, 1.3 Ast	North HS	FR
5	205	Jordan Scurry	Dedham, MA	G	74	jordan-scurry-1	2.0 Pts, 0.3 Reb, 0.3 Ast		FR
2	200	Khyri Thomas	Omaha, NE	G	75	khyri-thomas-1	12.5 Pts, 5.2 Reb, 2.6 Ast		SO
10	165	Maurice Watson Jr.	Philadelphia, PA	G	70	mo-watsonjr-1	13.2 Pts, 2.7 Reb, 9.1 Ast	Boys' Latin (PA)	SR
21	180	Isaiah Zierden	Minneapolis, MN	G	74	isaiah-zierden-1	4.5 Pts, 2.1 Reb, 0.7 Ast	Benilde-St. Margaret's HS	SR
