number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
	190	Antwoine Anderson	Rochester, NY	G	73	antwoine-anderson-1	10.7 Pts, 1.7 Reb, 3.1 Ast	Bishop Kearney HS	JR
21	210	Jesse Bunting	Plymouth, MA	F	80	jesse-bunting-1	2.5 Pts, 2.7 Reb, 0.4 Ast		SO
12	180	Joseph Chartouny	Quebec, Canada	G	75	joseph-chartouny-1	11.4 Pts, 4.2 Reb, 5.5 Ast		SO
14	235	Chris Downing	Orangeburg, NY	F	80	chris-downing-1	0.0 Pts, 0.0 Reb, 0.0 Ast	Don Bosco Prep HS	SO
15	160	Cavit Havsa	Istanbul, Turkey	G	76	cavit-havsa-1	0.3 Pts, 0.5 Reb, 0.0 Ast		FR
32	211	Javontae Hawkins	Flint, MI	G	77	javontae-hawkins-1	13.4 Pts, 4.9 Reb, 0.6 Ast	Huntington Prep	SR
23	180	Perris Hicks	Los Angeles, CA	G	73	perris-hicks-1			JR
13	170	Matt Massimino	New Hope, PA	G	71	matt-massimino-1		New Hope-Solebury HS	SR
1	205	Chuba Ohams	Bronx, NY	F	80	chuba-ohams-1	0.5 Pts, 0.9 Reb, 0.4 Ast		FR
33	210	David Pekarek	Olomouc, Czech Republic	F	79	david-pekarek-1	3.5 Pts, 1.3 Reb, 1.1 Ast		SO
4	145	Brenton Petty	Washington, DC	G	68	brenton-petty-1	0.0 Pts, 0.0 Reb, 0.0 Ast	Woodrow Wilson	SO
10	195	Sinan Saglam	Istanbul, Turkey	G	78	sinan-saglam-1	0.6 Pts, 0.5 Reb, 0.3 Ast		FR
2	150	Thomas Sanchez	Maspeth, NY	G	69	thomas-sanchez-1	0.0 Pts, 0.0 Reb, 0.0 Ast	Xavier HS	JR
43	238	Christian Sengfelder	Leverkusen, Germany	F	79	christian-sengfelder-1	12.6 Pts, 4.4 Reb, 0.7 Ast	Urspring Academy	JR
24	225	Prokop Slanina	Olomouc, Czech Republic	F	82	prokop-slanina-1	4.6 Pts, 2.9 Reb, 0.5 Ast		SO
5	205	Will Tavares	Providence, RI	G	78	will-tavares-1	8.1 Pts, 2.2 Reb, 1.1 Ast		JR
3	185	Nemanja Zarkovic	Quebec, Canada	G	75	nemanja-zarkovic-1	2.7 Pts, 1.4 Reb, 1.2 Ast	College Jean-De-Brebeuf	JR
