number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
1	220	Jamel Artis	Baltimore, MD	F	79	jamel-artis-1	21.5 Pts, 5.9 Reb, 3.3 Ast	Notre Dame Prep (MA)	SR
0	210	Crisshawn Clark	Dayton, OH	G	76	crisshawn-clark-1			SO
21	215	Sheldon Jeter	Beaver Falls, PA	F	79	sheldon-jeter-1	8.0 Pts, 7.9 Reb, 1.6 Ast	Beaver Falls	SR
23	185	Cameron Johnson	Moon Township, PA	G	79	cameron-johnson-4	12.4 Pts, 5.0 Reb, 2.4 Ast	Our Lady of the Sacred Heart HS	SO
12	213	Chris Jones	Teaneck, NJ	G	78	chris-jones-5	6.7 Pts, 2.9 Reb, 2.5 Ast	Teaneck HS	SR
5	185	Justice Kithcart	Durham, NC	G	73	justice-kithcart-1	1.8 Pts, 0.9 Reb, 1.7 Ast		FR
4	215	Ryan Luther	Gibsonia, PA	F	81	ryan-luther-1	6.6 Pts, 4.1 Reb, 0.8 Ast	Hampton HS	JR
11	230	Corey Manigault	Suitland, MD	F	80	corey-manigault-1	1.0 Pts, 0.9 Reb, 0.3 Ast		FR
55	170	Jonathan Milligan	Orlando, FL	G	74	jonathan-milligan-1	2.5 Pts, 0.4 Reb, 0.6 Ast	Mount Zion Academy (NC)	JR
25	300	Rozelle Nix	Cincinnati, OH	C	83	rozelle-nix-1	1.2 Pts, 2.3 Reb, 0.0 Ast		JR
50	225	Ryan Seelye	Saint Marys, PA	F	78	ryan-seelye-1	1.0 Pts, 0.0 Reb, 0.0 Ast	Elk County Catholic HS	SO
35	200	Zach Smith	Smethport, PA	G	75	zach-smith-2	0.0 Pts, 0.0 Reb, 0.0 Ast		JR
3	200	Damon Wilson	Powder Springs, GA	G	77	damon-wilson-1	0.8 Pts, 0.7 Reb, 0.6 Ast	Our Savior New American HS	SO
2	235	Michael Young	Duquesne, PA	F	81	michael-young-3	22.3 Pts, 7.6 Reb, 3.2 Ast	St. Benedict's (NJ)	SR
