number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
		Charles Carrington		F		charles-carrington-1	0.0 Pts, 1.0 Reb, 0.0 Ast		
11	170	Dalen Dotson	Matthews, NC	G	71	dalen-dotson-1			FR
1	165	Aaren Edmead	Deer Park, NY	G	70	aaren-edmead-1		Deer Park HS	JR
30	190	Eliel Gonzalez	Melbourne, FL	G	74	eliel-gonzalez-1	9.8 Pts, 3.9 Reb, 2.5 Ast	Florida Air Academy	JR
15	165	Amari Hamilton	Durham, NC	G	73	amari-hamilton-1	3.5 Pts, 1.5 Reb, 0.9 Ast	Southern Durham HS	SO
2	175	Sam Hunt	Greensboro, NC	G	74	sam-hunt-1	13.2 Pts, 1.8 Reb, 1.6 Ast	Dudley	JR
12	170	Martin Jones	Cincinnati, OH	G	73	martin-jones-1	0.4 Pts, 0.6 Reb, 0.1 Ast	Winton Woods HS (OH)	SO
21	205	Japhet Kadji	Douala, Cameroon	F	79	japhet-kadji-1		Gulliver Prep (FL)/IMG Academy (FL)	SO
	230	Davaris McGowens	Taylors, SC	F	79	davaris-mcgowens-1	9.5 Pts, 7.8 Reb, 0.9 Ast		JR
5	180	Joshua Mullins	Nashville, NC	G	75	joshua-mullins-1	0.0 Pts, 0.0 Reb, 0.3 Ast		FR
25	233	Femi Olujobi	Long Island, NY	F	80	femi-olujobi-1		Brentwood	SO
35	245	Mike Owona	Bel Air, MD	C	81	mike-owona-1	1.3 Pts, 1.4 Reb, 0.0 Ast	The John Carroll School	SR
14	197	Raymon Pratt	Greensboro, NC	G	75	raymon-pratt-1	5.6 Pts, 2.7 Reb, 0.6 Ast		FR
4	210	Nick Reese	Los Angeles, CA	F	79	nick-reese-1	2.3 Pts, 2.5 Reb, 0.6 Ast	Westchester HS	SR
32	260	Aaron Scales	High Point, NC	F	81	aaron-scales-1	5.3 Pts, 5.1 Reb, 0.3 Ast	American Basketball Institute	SR
24	185	Donte Watson	New Orleans, LA	G	78	donte-watson-1	8.8 Pts, 4.7 Reb, 1.2 Ast		JR
10	180	James Whitaker	Portsmouth, VA	G	77	james-whitaker-1	5.4 Pts, 2.3 Reb, 0.2 Ast	I.C. Norcom HS	SR
13	175	Austin Williams	Queens, NY	G	73	austin-williams-1	1.9 Pts, 1.0 Reb, 0.9 Ast	Believe Prep Academy	JR
