number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
43	240	Chris Brady	Greenlawn, NY	C	82	chris-brady-1	9.7 Pts, 5.9 Reb, 0.6 Ast	Harborfields HS	SR
11	190	Je'lon Hornbeak	Arlington, TX	G	75	jelon-hornbeak-1	12.4 Pts, 5.2 Reb, 1.9 Ast	Grace Preparatory Academy	SR
44	250	Sam Ibiezugbe	Simsbury, CT	F	83	sam-ibiezugbe-1	1.1 Pts, 2.1 Reb, 0.0 Ast		FR
	190	Josh James	Greenburgh, NY	G	74	josh-james-2	2.7 Pts, 3.3 Reb, 1.3 Ast	Archbishop Stepanic HS	SR
4	195	Greg Noack	Bethlehem, PA	F	80	greg-noack-1		Liberty HS	SR
15	170	Daniel Pillari	Oceanport, NJ	G	70	daniel-pillari-1	0.9 Pts, 0.5 Reb, 0.0 Ast	Shore Regional HS	JR
24	200	Louie Pillari	Tinton Falls, NJ	G	78	louie-pillari-1	1.5 Pts, 0.7 Reb, 0.4 Ast		SO
32	280	Diago Quinn	New York, NY	F	81	diago-quinn-1	2.9 Pts, 2.1 Reb, 0.0 Ast		SO
12	160	Justin Robinson	Lake Katrine, NY	G	68	justin-robinson-2	17.7 Pts, 3.6 Reb, 5.2 Ast	Kingston HS	SR
5	195	Ray Salnave	Elmont, NY	G	75	ray-salnave-1			FR
1	200	Pierre Sarr	Dakar, Senegal	F	80	pierre-sarr-1	2.6 Pts, 3.4 Reb, 0.2 Ast	Roselle Catholic HS	SO
10	195	Micah Seaborn	Fort Worth, TX	G	77	micah-seaborn-1	15.7 Pts, 3.1 Reb, 2.5 Ast	Prime Prep Academy (TX)	SO
30	195	Collin Stewart	Glenville, NY	G	79	collin-stewart-1	7.4 Pts, 1.9 Reb, 0.4 Ast	Mekeel Christian Academy	SR
23	225	Austin Tilghman	Wilmington, DE	G	73	austin-tilghman-1	5.6 Pts, 2.0 Reb, 1.0 Ast	Archbishop Carroll HS	JR
33	285	Zac Tillman	Yeadon, PA	C	82	zac-tillman-1		Shipley School	SR
14	210	Mustapha Traore	Philadelphia, PA	F	80	mustapha-traore-1	1.7 Pts, 1.3 Reb, 0.0 Ast		SO
