number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
	190	Albert Almanza	Austin, TX	G	77	albert-almanza-1	4.6 Pts, 2.2 Reb, 0.5 Ast	Saint Stephens HS	SO
21	200	Paul Baxter	Austin, TX	G	73	paul-baxter-1	6.6 Pts, 2.1 Reb, 1.7 Ast	Bowie HS	SR
24	200	Torry Butler	Monticello, AR	F	77	torry-butler-1	8.6 Pts, 7.2 Reb, 0.8 Ast	Monticello	SR
2	200	Cam Delaney	Harker Heights, TX	G	76	cam-delaney-1	5.3 Pts, 1.8 Reb, 0.9 Ast	Harker Hieghts	SO
15	170	Josh Delaney	Harker Heights, TX	G	72	josh-delaney-1	3.7 Pts, 0.5 Reb, 0.7 Ast	Harker Heights HS	SO
11	170	John Dewey III	Bronx, NY	G	73	john-deweyiii-1	8.2 Pts, 2.7 Reb, 5.1 Ast		SO
23	210	Christopher Galbreath Jr.	Chicago, IL	F	79	christopher-galbreathjr-1	9.3 Pts, 6.5 Reb, 0.5 Ast		JR
22	180	Marcus Harris	San Antonio, TX	G	73	marcus-harris-1		MacArthur HS	JR
3	188	Dakarai Henderson	Pearland, TX	G	74	dakarai-henderson-1	10.9 Pts, 2.9 Reb, 1.3 Ast	Dawson HS	SR
	205	Phillip Jones	Freeport, Bahamas	F	78	phillip-jones-2	3.3 Pts, 2.3 Reb, 0.1 Ast	Piney Woods HS	SR
1	200	Demetrius Levarity	New Orleans, LA	F	79	demetrius-levarity-1			JR
5	200	Jesse Lopez	El Paso, TX	F	79	jesse-lopez-1	2.2 Pts, 1.2 Reb, 0.2 Ast	Bowie HS	JR
13	245	Aurimas Majauskas	Marijampole, Lithuania	F	79	aurimas-majauskas-1	9.4 Pts, 4.1 Reb, 1.2 Ast	Future Prep	SR
4	170	Jovante' Spivey	Savannah, GA	G	72	jovante-spivey-1	4.4 Pts, 1.6 Reb, 1.8 Ast		SR
33	220	Justin Van Pelt	Cypress, TX	C	83	justin-vanpelt-1			FR
20	190	Jamal Williams	Houston, TX	G	76	jamal-williams-3	4.5 Pts, 2.4 Reb, 1.7 Ast	Episcopal HS	JR
