number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
35	195	Damani Applewhite	Fayetteville, NC	F	80	damani-applewhite-1	1.6 Pts, 1.6 Reb, 0.2 Ast		FR
21	230	David Bottenberg	Rockville, MD	F	80	david-bottenberg-1	0.6 Pts, 0.9 Reb, 0.1 Ast		FR
	155	Tarik Clement		F	69	tarik-clement-1	0.0 Pts, 0.0 Reb, 0.3 Ast		SO
22	185	Eric Eaves	Columbia, SC	G	75	eric-eaves-1	15.9 Pts, 3.7 Reb, 2.1 Ast		SR
5	215	Ozante Fields	Denmark, SC	F	79	ozante-fields-1	1.9 Pts, 1.9 Reb, 0.2 Ast		FR
	215	Earnest Jones	Alexandria, VA	G	78	earnest-jones-2	0.8 Pts, 0.3 Reb, 0.1 Ast		FR
24	230	Ian Kinard	Clinton, SC	F	80	ian-kinard-1	3.8 Pts, 3.5 Reb, 0.4 Ast		FR
3	175	Greg Mortimer	Savannah, GA	G	75	greg-mortimer-1	9.4 Pts, 2.2 Reb, 2.4 Ast	Sol C. Johnson HS	SR
11	160	Janai Raynor Powell	Virginia Beach, VA	G	71	janai-raynorpowell-1	3.6 Pts, 2.6 Reb, 1.7 Ast		SO
34	200	Jaylen Reid	Rock Hill, SC	F	79	jaylen-reid-1	0.7 Pts, 0.7 Reb, 0.0 Ast		JR
10	185	James Richardson	Darlington, SC	G	74	james-richardson-1	9.1 Pts, 2.2 Reb, 1.5 Ast		JR
2	190	Tashombe Riley	Orangeburg, SC	F	79	tashombe-riley-1	10.9 Pts, 4.6 Reb, 0.5 Ast	Orangeburg-Wilkerson	JR
1	175	Edward Stephens	Columbia, SC	G	74	edward-stephens-1	7.1 Pts, 2.1 Reb, 2.2 Ast	Lower Richland	JR
20	160	Bobby Williams	Kingstree, SC	G	73	bobby-williams-1	0.3 Pts, 0.5 Reb, 0.0 Ast	Kingstree HS	SR
