number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
35	230	Connor Bennett	Wilmington, MA	F	82	connor-bennett-1	0.0 Pts, 0.0 Reb, 0.0 Ast		FR
3	205	Stefan Borovac	Ontario, Canada	G	80	stefan-borovac-1	2.5 Pts, 2.0 Reb, 0.5 Ast		FR
12	215	Josh Gantz	Grove City, OH	G	79	josh-gantz-1		Bishop Ready HS	SO
22	210	Matt Harris	Erie, PA	G	73	matt-harris-1	13.2 Pts, 2.1 Reb, 2.0 Ast	Cathedral Prep	JR
	163	Ryan Jones	Rio Rancho, NM	G	75	ryan-jones-4	10.7 Pts, 3.2 Reb, 2.4 Ast	Cleveland HS	SO
24	200	Tyler Livingston	Hudson, NH	F	77	tyler-livingston-1	13.1 Pts, 4.5 Reb, 1.9 Ast	Alvirne HS	SR
1	165	Rinardo Perry	Washington, DC	G	76	rinardo-perry-1	2.1 Pts, 1.2 Reb, 0.6 Ast		FR
23	170	Logan Primerano	Peru, IN	G	76	logan-primerano-1	6.9 Pts, 3.3 Reb, 2.1 Ast	Peru HS	SO
21	180	Jordan Shea	Madison, WI	G	76	jordan-shea-1	3.0 Pts, 1.8 Reb, 0.8 Ast	Lodi HS	SO
5	180	Dontavious Smith	Cullen, LA	F	80	dontavious-smith-1	1.5 Pts, 0.6 Reb, 0.1 Ast	North Webster HS	SO
10	220	Jahad Thomas	Williamsport, PA	G	74	jahad-thomas-1	16.5 Pts, 8.5 Reb, 4.1 Ast	Williamsport HS	JR
11	165	Isaac White	Ashland, OH	G	72	isaac-white-1	9.4 Pts, 1.7 Reb, 2.1 Ast	Ashland HS	SO
44	235	Cameron Wolter	Fishers, IN	F	80	cameron-wolter-1	5.7 Pts, 1.9 Reb, 0.3 Ast		FR
