number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
35	245	DouDou Gueye	Dakar, Senegal	C	82	doudou-gueye-1	0.9 Pts, 1.5 Reb, 0.4 Ast		SR
24	192	Zach Hollywood	Bradley, IL	F	81	zach-hollywood-1			FR
15	234	Franko House	Elkhart, IN	F	78	franko-house-1	11.8 Pts, 6.4 Reb, 2.4 Ast	Concord HS	SR
	190	Francis Kiapway	Ontario, Canada	G	75	francis-kiapway-1	7.7 Pts, 1.1 Reb, 1.1 Ast	St. Thomas More (CT)	JR
14	225	Kyle Mallers	Fort Wayne, IN	F	79	kyle-mallers-1	3.1 Pts, 1.9 Reb, 0.5 Ast		FR
11	160	Kaleb Mallory	Muncie, IN	G	68	kaleb-mallory-1	0.0 Pts, 0.3 Reb, 1.0 Ast	Central HS	SR
41	245	Trey Moses	Louisville, KY	C	81	trey-moses-1	9.6 Pts, 8.7 Reb, 2.3 Ast	Eastern	SO
2	230	Tayler Persons	Kokomo, IN	G	75	tayler-persons-1	15.4 Pts, 3.9 Reb, 5.1 Ast	Kokomo HS	SO
34	195	Sean Sellers	Greensburg, IN	G	78	sean-sellers-1	10.5 Pts, 3.1 Reb, 1.6 Ast	Greensburg	JR
25	195	Tahjai Teague	Indianapolis, IN	F	80	tahjai-teague-1	7.4 Pts, 6.4 Reb, 1.1 Ast		FR
3	185	Josh Thompson	Indianapolis, IN	G	73	josh-thompson-1	0.0 Pts, 0.0 Reb, 0.0 Ast	Lawrence North HS	FR
22	160	Jeremie Tyler	Indianapolis, IN	G	74	jeremie-tyler-1	7.6 Pts, 1.0 Reb, 0.6 Ast	Arsenal Tech	JR
1	182	Jontrell Walker	Aurora, IL	G	73	jontrell-walker-1		West Aurora HS	JR
33	211	Ryan Weber	Indianapolis, IN	G	78	ryan-weber-1	8.6 Pts, 3.0 Reb, 1.5 Ast	Roncalli	SR
