number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
	205	Kyle Ahrens	Versailles, OH	G	77	kyle-ahrens-1	3.2 Pts, 1.8 Reb, 0.4 Ast	Versailles HS	SO
22	230	Miles Bridges	Flint, MI	G	79	miles-bridges-1	14.3 Pts, 8.2 Reb, 2.0 Ast		FR
13	225	Ben Carter	Las Vegas, NV	F	81	ben-carter-1		Bishop Gorman	SR
3	205	Alvin Ellis	Matteson, IL	G	76	alvin-ellis-1	5.8 Pts, 2.6 Reb, 0.8 Ast	Chicago De La Salle HS	SR
41	185	Conner George	Okemos, MI	G	75	connor-george-1	0.0 Pts, 0.8 Reb, 0.3 Ast		FR
25	215	Kenny Goins	Troy, MI	F	78	kenny-goins-1	3.3 Pts, 4.8 Reb, 0.5 Ast	Warren Mott HS	SO
14	195	Eron Harris	Indianapolis, IN	G	75	eron-harris-1	12.6 Pts, 3.3 Reb, 1.6 Ast	Lawrence North	SR
1	210	Joshua Langford	Huntsville, AL	G	77	joshua-langford-1	5.8 Pts, 2.1 Reb, 1.4 Ast		FR
20	185	Matt McQuaid	Duncanville, TX	G	77	matt-mcquaid-1	6.3 Pts, 1.6 Reb, 1.5 Ast	Duncanville HS	SO
11	170	Lourawls Nairn	Nassau, Bahamas	G	70	lourawls-tum-tum-nairn-1	4.4 Pts, 3.1 Reb, 3.9 Ast	Sunrise Christian Academy (KS)	JR
35	205	David Nsengiyumva		F	81	david-nsengiyumva-1			
40	200	Greg Roy	Fort Worth, TX	G	75	greg-roy-1	0.8 Pts, 0.3 Reb, 0.0 Ast	North Crowley (TX)	JR
34	240	Gavin Schilling	Chicago, IL	F	81	gavin-schilling-1		Findlay Prep (NV)	SR
30	205	Matt Van Dyk	Imlay City, MI	F	77	matt-vandyk-1	2.1 Pts, 2.9 Reb, 0.7 Ast	Imlay City HS	SR
44	250	Nick Ward	Gahanna, OH	F	80	nick-ward-1	13.8 Pts, 6.6 Reb, 0.6 Ast		FR
5	185	Cassius Winston	Detroit, MI	G	72	cassius-winston-1	7.2 Pts, 1.8 Reb, 5.9 Ast		FR
