number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
44	270	Hassan Attia	Alexandria, Egypt	C	82	hassan-attia-1	5.4 Pts, 4.4 Reb, 0.4 Ast		JR
	205	George Blagojevic	Geelong, Australia	F	80	george-blagojevic-1	4.6 Pts, 2.4 Reb, 0.8 Ast		SO
10	220	John Carroll	Dublin, Ireland	F	80	john-carroll-2	6.9 Pts, 4.2 Reb, 1.7 Ast	IMG Academy	SO
30	225	Nikola Colovic	Belgrade, Serbia	F	82	nikola-colovic-1	1.7 Pts, 0.7 Reb, 0.0 Ast		FR
1	185	Jason Dunne	Matawan, NJ	G	75	jason-dunne-1	14.5 Pts, 4.7 Reb, 2.5 Ast	Matawan Regional HS	SO
55	195	Jake Fay	Lynn, MA	G	78	jake-fay-1	0.0 Pts, 0.0 Reb, 0.0 Ast	Brimmer and May	JR
21	190	Jack Hobbs	Anchorage, AK	F	79	jack-hobbs-1	7.4 Pts, 4.1 Reb, 0.7 Ast	South Anchorage	JR
13	170	J.R. Lynch	Hoboken, NJ	G	70	jr-lynch-2	8.7 Pts, 3.5 Reb, 3.3 Ast		SO
33	180	Mark Plousis	Havertown, PA	G	77	mark-plousis-1	0.7 Pts, 0.0 Reb, 0.0 Ast	Cardinal O'Hara HS	JR
11	185	Andrew Ramirez	Madrid, Spain	G	74	andrew-ramirez-1	3.1 Pts, 1.1 Reb, 0.9 Ast		SO
3	176	Jalen Ross	Greenbelt, MD	G	71	jalen-ross-1	21.5 Pts, 2.9 Reb, 2.5 Ast	Greensboro Day School	SR
20	200	Max Twyman	Rye, NY	G	77	max-twyman-1	0.6 Pts, 0.4 Reb, 0.4 Ast	Brewster Academy	SO
	205	TreVaughn Wilkerson	Philadelphia, PA	F	79	trevaughn-wilkerson-1	1.3 Pts, 2.6 Reb, 0.3 Ast	Roman Catholic HS	SO
