number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
30	190	Jahir Cabeza	Colon, Panama	G	77	jahir-cabeza-1	8.0 Pts, 4.2 Reb, 2.2 Ast		JR
2	175	Marlon Daniel	Orlando, FL	G	74	marlon-daniel-1	0.2 Pts, 0.5 Reb, 0.0 Ast		FR
1	190	Austin Dassent	Charlotte, NC	G	75	austin-dassent-1	10.5 Pts, 3.5 Reb, 3.0 Ast		JR
15	175	Isaiah Felder	Orangeburg, SC	G	71	isaiah-felder-1	3.2 Pts, 0.8 Reb, 0.5 Ast	Orangeburg Wilkerson HS	SO
11	195	Joshua Floyd	Miramar, FL	G	76	joshua-floyd-1	8.4 Pts, 2.9 Reb, 2.9 Ast		JR
14	185	Jordan Gaines	East Point, GA	F	79	jordan-gaines-1	4.2 Pts, 2.3 Reb, 0.1 Ast		FR
34	235	Maricus Glenn	Greensboro, GA	C	82	maricus-glenn-1	1.3 Pts, 2.4 Reb, 0.1 Ast		JR
10	200	Brandon Jordan	Savannah, GA	F	79	brandon-jordan-1	0.0 Pts, 0.0 Reb, 0.0 Ast	Richmond Hill HS	SR
	195	Robert Kelly Jr.	Powder Springs, GA	F	79	robert-kellyjr-1	11.7 Pts, 5.9 Reb, 0.9 Ast		FR
4	215	Troyce Manassa	Mobile, AL	G	76	troyce-manassa-1	11.8 Pts, 4.3 Reb, 3.1 Ast	Murphy High School	SR
22	180	Dexter McClanahan	Stockbridge, GA	G	76	dexter-mcclanahan-1	14.9 Pts, 4.8 Reb, 2.2 Ast	Woodland HS	SO
3	175	Zach Sellers	Cheraw, SC	G	73	zach-sellers-2	5.6 Pts, 1.8 Reb, 2.9 Ast		FR
12	180	Casey Wells	Atlanta, GA	G	76	casey-wells-1	8.8 Pts, 1.4 Reb, 0.8 Ast		SR
50	195	Kamil Williams	Palm Beach, FL	G	73	kamil-williams-1	3.4 Pts, 1.5 Reb, 0.5 Ast	Park Vista HS	SO
