number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
20	175	Cody Benzel	Spokane, WA	G	76	cody-benzel-1	5.6 Pts, 1.0 Reb, 0.8 Ast	Ferris HS	SO
32	215	Bogdan Bliznyuk	Lutsk, Ukraine	F	78	bogdan-bliznyuk-1	19.1 Pts, 5.8 Reb, 4.4 Ast	Todd Beamer HS	JR
10	175	Jacob Davison	Montebello, CA	G	76	jacob-davison-1			FR
12	185	Grant Gibb	Longview, WA	G	77	grant-gibb-1	1.3 Pts, 0.0 Reb, 0.0 Ast	Mark Morris HS	FR
2	190	Ty Gibson	Issaquah, WA	G	75	ty-gibson-1	4.5 Pts, 1.0 Reb, 0.5 Ast	Issaquah HS	SO
	195	Julian Harrell	Los Angeles, CA	G	77	julian-harrell-1	1.5 Pts, 1.5 Reb, 2.0 Ast	Loyola	SR
34	210	Jesse Hunt	Geraldton, WA	F	79	jesse-hunt-1	3.3 Pts, 2.1 Reb, 0.4 Ast	Sir Francis Drake HS	SO
	225	Geremy McKay		F	79	geremy-mckay-1	2.4 Pts, 1.8 Reb, 0.0 Ast	Caulfield Grammar	SO
	220	Mason Peatling		F	80	mason-peatling-1	3.5 Pts, 3.4 Reb, 0.5 Ast		FR
42	205	Mario Soto	Irvine, CA	G	78	mario-soto-1	0.9 Pts, 0.3 Reb, 0.4 Ast		SO
15	185	Joshua Thomas	Spokane, WA	G	75	joshua-thomas-1			FR
	200	Felix Von Hofe	Melbourne, Australia	F	77	felix-van-hofe-1	13.7 Pts, 2.8 Reb, 0.9 Ast	Australian Institute of Sport	SR
13	190	Luka Vulikic	Belgrade, Serbia	G	77	luka-vulikic-1	2.9 Pts, 2.9 Reb, 0.9 Ast		FR
4	180	Sir Washington	Las Vegas, NV	G	75	sir-washington-1	5.7 Pts, 3.4 Reb, 1.9 Ast	Clark HS	JR
5	175	Michael Wearne	Saskatchewan, Canada	G	74	michael-wearne-1	0.0 Pts, 0.5 Reb, 0.0 Ast	Box Hill HS	FR
24	220	Jacob Wiley	Newport, WA	F	79	jacob-wiley-1	14.7 Pts, 8.3 Reb, 2.1 Ast		SR
