number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
21	175	Joshua Batson	Chicago, IL	G	72	joshua-batson-1	2.1 Pts, 1.7 Reb, 0.9 Ast	Curie Metropolitan HS	SR
	205	Glen Burns	West Memphis, AR	G	75	glen-burns-1	5.1 Pts, 2.2 Reb, 3.2 Ast		JR
32	215	Montana Byrd	Chicago, IL	G	76	montana-byrd-1	3.6 Pts, 1.2 Reb, 0.3 Ast	Mount Carmel HS	JR
42	239	Charles Dent	Chicago, IL	F	78	charles-dent-1			JR
11	180	Delundre Dixon	Rockford, IL	G	75	delundre-dixon-1	5.7 Pts, 2.4 Reb, 1.5 Ast	Auburn HS	SO
10	200	Alex Dubovitskiy	Moscow, Russia	G	78	alex-dubovitskiy-1	0.7 Pts, 0.3 Reb, 0.0 Ast		JR
5	160	Anthony Eaves	Louisville, KY	G	74	anthony-eaves-1	2.4 Pts, 1.5 Reb, 0.2 Ast	Ballard HS	SO
35	205	Brian Greene	Chicago, IL	G	75	brian-greene-3	2.6 Pts, 1.6 Reb, 1.5 Ast	IMG Academy (FL)	SR
30	180	Gentry Hunt	Glenwood, IL	G	75	gentry-hunt-1	0.8 Pts, 0.4 Reb, 0.1 Ast		JR
33	240	Jordan Madrid-Andrews	Denver, CO	F	80	jordan-madrid-andrews-1			SR
2	185	Clemmye Owens	Toledo, OH	G	73	clemmye-owens-1	9.3 Pts, 2.4 Reb, 2.1 Ast	Rogers	SR
15	185	Trayvon Palmer	Milwaukee, WI	G	76	trayvon-palmer-1	15.0 Pts, 9.5 Reb, 1.4 Ast	Brown Deer	SR
3	230	Deionte Simmons	Detroit, MI	F	80	deionte-simmons-1	5.4 Pts, 3.8 Reb, 0.1 Ast		JR
14	193	Fred Sims Jr.	Chicago, IL	G	76	fred-simsjr-1	18.2 Pts, 4.0 Reb, 1.4 Ast	North Lawndale HS	SO
23	230	Patrick Szpir	Wheeling, IL	F	81	patrick-szpir-1	2.1 Pts, 3.1 Reb, 0.6 Ast		FR
