number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
5	170	Ako Adams	Washington, DC	G	74	ako-adams-1	2.2 Pts, 0.5 Reb, 1.3 Ast		FR
31	190	Harrison Brown	Austin, TX	G	76	harrison-brown-2	2.0 Pts, 1.0 Reb, 0.0 Ast	McCallum HS	SO
	195	Connor Cashaw	Lincolnshire, IL	G	77	connor-cashaw-1	8.1 Pts, 5.2 Reb, 1.4 Ast	Stevenson HS	SO
11	190	Corey Douglas	Louisville, KY	F	80	corey-douglas-1	4.4 Pts, 3.8 Reb, 0.2 Ast		FR
54	260	Andrew Drone	Ridgway, IL	C	82	andrew-drone-1	2.6 Pts, 1.6 Reb, 0.3 Ast	Gallatin County HS	SR
2	190	Marcus Evans	Chesapeake, VA	G	74	marcus-evans-2	18.6 Pts, 3.5 Reb, 5.0 Ast	Cape Henry Collegiate School (VA)	SO
35	220	Tim Harrison	San Diego, CA	F	80	tim-harrison-1	1.7 Pts, 1.2 Reb, 0.0 Ast		FR
22	175	Marcus Jackson	Acton, CA	G	75	marcus-jackson-6	12.8 Pts, 2.8 Reb, 3.0 Ast	Pacific Hills HS	JR
4	210	Egor Koulechov	Volgograd, Russia	G	77	egor-koulechov-1	19.6 Pts, 8.0 Reb, 1.9 Ast	Sagemont (FL)	JR
12	205	Marquez Letcher-Ellis	Houston, TX	F	79	marquez-letcher-ellis-1	6.9 Pts, 4.4 Reb, 0.5 Ast	Montverde Academy (FL)	SO
21	185	Chad Lott	Shreveport, LA	G	75	chad-lott-1	5.7 Pts, 3.1 Reb, 1.3 Ast	Byrd HS	FR
3	220	Robert Martin	Pittsburgh, PA	F	78	robert-martin-2	0.8 Pts, 1.2 Reb, 0.1 Ast		FR
15	185	Bishop Mency	Chino Hills, CA	G	77	bishop-mency-1	0.9 Pts, 0.3 Reb, 0.3 Ast	Chino Hills HS	JR
30	250	Austin Meyer	Pflugerville, TX	F	81	austin-meyer-1	2.8 Pts, 2.2 Reb, 0.1 Ast		FR
13	190	Addison Owen	Atlanta, GA	G	77	addison-owen-1	1.0 Pts, 0.3 Reb, 0.3 Ast		FR
20	180	Grant Youngkin	Washington, DC	G	75	grant-youngkin-1	0.0 Pts, 0.7 Reb, 0.0 Ast		FR
