number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
22	230	Akoy Agau	Omaha, NE	F	80	akoy-agau-1	4.8 Pts, 3.4 Reb, 0.9 Ast	Omaha Central	JR
5	223	Reggie Cameron	Hackensack, NJ	F	79	reggie-cameron-1	1.3 Pts, 1.3 Reb, 0.5 Ast	Hudson Catholic HS	SR
1	170	Tre Campbell	Washington, DC	G	74	tre-campbell-1	4.4 Pts, 1.8 Reb, 1.9 Ast	St. John's College HS	JR
11	220	Isaac Copeland	Raleigh, NC	F	81	isaac-copeland-1	5.4 Pts, 3.3 Reb, 0.9 Ast	Brewster Academy (NH)	JR
24	250	Marcus Derrickson	Bowie, MD	F	79	marcus-derrickson-1	9.5 Pts, 4.6 Reb, 1.2 Ast	Brewster Academy (NH)	SO
15	270	Jessie Govan	Queens Village, NY	C	82	jessie-govan-1	9.5 Pts, 5.1 Reb, 1.4 Ast		SO
42	260	Bradley Hayes	Jacksonville, FL	C	84	bradley-hayes-1	5.2 Pts, 5.3 Reb, 1.2 Ast	Sandalwood HS	SR
10	175	Ra'Mond Hines	Washington, DC	G	76	ramond-hines-1	0.3 Pts, 0.0 Reb, 0.3 Ast		SO
32	205	Kaleb Johnson	South Hill, VA	G	78	kaleb-johnson-1	2.3 Pts, 1.4 Reb, 0.3 Ast		SO
4	205	Jagan Mosely	Morganville, NJ	G	75	jagan-mosely-1	4.8 Pts, 1.9 Reb, 2.7 Ast		FR
33	217	Trey Mourning	Miami, FL	F	81	trey-mourning-1	0.9 Pts, 0.4 Reb, 0.0 Ast	Ransom Everglades HS	JR
2	185	Jonathan Mulmore	New Orleans, LA	G	76	jonathan-mulmore-1	3.9 Pts, 0.8 Reb, 1.4 Ast		JR
20	210	George Muresan	Potomac, MD	F	81	george-muresan-1	0.0 Pts, 0.0 Reb, 0.0 Ast		FR
	215	L.J. Peak	Gaffney, SC	G	77	lj-peak-1	15.8 Pts, 4.2 Reb, 3.2 Ast	Gaffney HS	JR
23	205	Rodney Pryor	Evanston, IL	G	77	rodney-pryor-1	18.6 Pts, 4.9 Reb, 1.2 Ast	Notre Dame Prep	SR
