number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
10	185	Jake Allsmiller	Nashville, TN	G	77	jake-allsmiller-1	8.7 Pts, 1.2 Reb, 0.9 Ast	Christ Presbyterian Academy	JR
1	180	Devonte Boykins	Forest City, NC	G	74	devonte-boykins-1	3.3 Pts, 2.3 Reb, 1.3 Ast	East Rutherford HS	JR
4	180	Tookie Brown	Madison, GA	G	71	tookie-brown-1	16.7 Pts, 3.3 Reb, 4.3 Ast	Morgan County	SO
33	183	Dominique Bullock	Valdosta, GA	G	71	dominique-bullock-1	2.0 Pts, 0.3 Reb, 0.3 Ast		SR
25	200	David Georgiev	Skopje, Macedonia	F	79	david-georgiev-1	1.7 Pts, 1.0 Reb, 0.7 Ast		FR
5	214	B.J. Gladden	Charlotte, NC	F	78	bj-gladden-1	6.6 Pts, 3.6 Reb, 1.0 Ast	Olympic	JR
	250	Montae Glenn	Carrollton, GA	F	80	montae-glenn-1	5.6 Pts, 4.5 Reb, 0.1 Ast	Carrollton (GA)	SO
99	190	Jared Hamilton	Charlotte, NC	G	76	jared-hamilton-1			SO
21	175	James Holder	Gwinnett, GA	G	73	james-holder-1	2.0 Pts, 0.7 Reb, 2.0 Ast		SR
2	190	Mike Hughes	Winston-salem, NC	G	75	mike-hughes-1	10.5 Pts, 3.5 Reb, 1.8 Ast	Winston-Salem Prep	JR
13	180	Quan Jackson	Tallahassee, FL	G	76	quan-jackson-1			FR
12	185	Aubrey McRae	Augusta, GA	G	75	aubrey-mcrae-1	2.4 Pts, 0.4 Reb, 0.2 Ast	Glenn Hills HS	SO
11	190	Shawn O'Connell	Roswell, GA	F	80	shawn-oconnell-1	5.2 Pts, 4.1 Reb, 0.1 Ast	Milton (GA)	SO
		Deshaven Reynolds		F		deshaven-reynolds-1	0.5 Pts, 0.5 Reb, 0.0 Ast		
14	235	Coye Simmons	Winston-salem, NC	F	80	coye-simmons-1	2.8 Pts, 5.3 Reb, 0.2 Ast	Winston-Salem Prep	JR
3	195	Ike Smith	Gainesville, FL	G	76	ike-smith-1	19.5 Pts, 4.7 Reb, 1.8 Ast		SO
24	170	Brandon Wimberly	Macon, GA	G	73	brandon-wimberly-1	2.3 Pts, 0.7 Reb, 0.0 Ast	Jones County	JR
