number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
32	185	Derreck Brooks	Portland, OR	G	78	derreck-brooks-1	12.5 Pts, 6.8 Reb, 2.5 Ast		SR
24	185	Jared Chatham	Los Angeles, CA	F	80	jared-chatham-1			FR
4	220	Albert Christensson	Lund, Sweden	F	81	albert-christensson-1	1.4 Pts, 1.4 Reb, 0.4 Ast		JR
33	185	Jordan Grant	Harrison, AR	G	73	jordan-grant-1	0.0 Pts, 0.0 Reb, 0.2 Ast		FR
1	180	Jordan Howard	Chandler, AZ	G	71	jordan-howard-2	19.1 Pts, 3.9 Reb, 2.8 Ast	Perry HS	JR
13	220	Otas Iyekekpolor	Alberta, Canada	F	80	otas-iyekekpolor-2	1.5 Pts, 1.5 Reb, 0.2 Ast		SO
10	205	Mathieu Kamba	Alberta, Canada	G	77	mathieu-kamba-1	12.7 Pts, 7.1 Reb, 1.7 Ast	Bishop McNally HS	JR
2	190	Ethan Lee	Camden, AR	F	79	ethan-lee-1	2.9 Pts, 2.5 Reb, 0.8 Ast	Camden Fairview HS	JR
11	200	Jeff Lowery	Phoenix, AZ	G	74	jeff-lowery-1	6.8 Pts, 1.1 Reb, 2.6 Ast	Desert Vista	SR
12	195	Darraja Parnell	Andover, KS	G	76	darraja-parnell-1	4.9 Pts, 1.8 Reb, 1.7 Ast		FR
22	220	Tanner Schmit	Buffalo, NY	F	80	tanner-schmit-1	4.7 Pts, 3.2 Reb, 0.4 Ast	Nichols School	SO
3	175	Tyler Simmons	Greenbrier, AR	G	73	tyler-simmons-1	0.0 Pts, 0.0 Reb, 1.0 Ast	Greenbrier HS	SO
25	190	Thatch Unruh	Branson, MO	G	77	thatch-unruh-1	3.0 Pts, 1.9 Reb, 1.0 Ast	Quakerdale Prep HS	SO
35	250	Brandon Vanover	Little Rock, AR	C	84	brandon-vanover-1			FR
23	205	Aaron Weidenaar	Bozeman, MT	F	79	aaron-weidenaar-1	2.3 Pts, 1.8 Reb, 0.3 Ast		FR
