number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
22	190	Ray Bowles	Modesto, CA	F	77	ray-bowles-1	13.2 Pts, 4.6 Reb, 2.4 Ast	Modesto Christian HS	JR
35	245	Sami Eleraky	Aalborg, Denmark	C	84	sami-eleraky-1	2.5 Pts, 2.7 Reb, 0.2 Ast	City College of San Francisco	SR
	160	Maleke Haynes	Reseda, CA	G	70	maleke-haynes-1	0.8 Pts, 1.4 Reb, 1.3 Ast	El Camino Real (CA)	JR
21	230	Jacob Lampkin	Bellevue, WA	F	81	jacob-lampkin-1	6.0 Pts, 4.5 Reb, 0.8 Ast	O'Dea HS	JR
10	170	Keshon Montague	Ontario, Canada	G	72	kershon-montague-1	2.0 Pts, 1.3 Reb, 1.2 Ast		FR
25	215	TySean Powell	Twinsburg, OH	F	80	tysean-powell-1		IMG Academy (FL)	JR
20	200	Dominic Rector	Westlake Village, CA	F	79	dominic-rector-1	0.0 Pts, 0.0 Reb, 0.0 Ast		FR
3	170	Miles Reynolds	Chicago, IL	G	74	miles-reynolds-1		Whitney Young HS	JR
1	182	Kendall Small	Lakewood, CA	G	72	kendall-small-1		Mayfair HS	SO
30	160	K.J. Smith	Thousand Oaks, CA	G	74	kj-smith-1	4.1 Pts, 1.0 Reb, 0.9 Ast		FR
24	180	David Taylor	Eckersdorf, Germany	G	75	david-taylor-2	8.2 Pts, 2.5 Reb, 1.3 Ast	Graf-Muenster Gymnasium	SR
33	200	Ilias Theodorou	Athens, Greece	F	79	ilias-theodorou-1	3.3 Pts, 2.5 Reb, 0.5 Ast	St. John's Northwestern Military Academy	JR
14	170	Max Tinsley	Porter Ranch, CA	G	74	max-tinsley-1	2.3 Pts, 1.0 Reb, 1.2 Ast	Chaminade HS	SO
5	215	Anthony Townes	Modesto, CA	F	78	anthony-townes-1	7.9 Pts, 6.4 Reb, 0.6 Ast	Modesto Christian HS	SO
15	185	D.J. Ursery	Los Angeles, CA	G	76	dj-ursery-1	6.4 Pts, 2.6 Reb, 1.5 Ast	Crespi HS	JR
4	230	Tonko Vuko	Split, Croatia	F	80	tonko-vuko-1	3.9 Pts, 5.5 Reb, 0.2 Ast		SR
2	205	T.J. Wallace	Stockton, CA	G	75	tj-wallace-1	12.9 Pts, 3.4 Reb, 3.3 Ast	Modesto Christian HS	SR
11	195	Jack Williams	Porter Ranch, CA	F	80	jack-williams-1	8.8 Pts, 6.2 Reb, 0.7 Ast	Chaminade	SO
