number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
14	185	Kris Alford	Los Angeles, CA	G	74	kris-alford-1	1.0 Pts, 1.0 Reb, 0.3 Ast		FR
23	225	Mohamed Bah	Bamako, Mali	F	81	mohamed-bah-1	2.7 Pts, 2.1 Reb, 0.3 Ast	Lee Academy	SR
25	200	Major Canady	Wilson, NC	G	76	major-canady-1	0.8 Pts, 1.2 Reb, 2.0 Ast	The Kiski School (PA)	JR
35	215	Andrew Cartwright	Guilford, ME	F	78	andrew-cartwright-1	1.0 Pts, 0.3 Reb, 0.0 Ast	Nokomis Regional HS	SO
22	175	Elgin Ford Jr.	Lithonia, GA	G	73	elgin-fordjr-1	1.5 Pts, 1.0 Reb, 0.0 Ast		SR
4	230	Sam Green	Bowie, MD	F	78	sam-green-1	1.6 Pts, 0.4 Reb, 0.3 Ast		FR
3	170	Troy Harper	Philadelphia, PA	G	73	troy-harper-1		Neumann-Goretti HS	JR
2	180	Tramaine Isabell	Seattle, WA	G	73	tramaine-isabell-1		Garfield HS	JR
12	170	Kari Jonsson	Hafnarfj?r?ur, Iceland	G	75	kari-jonsson-1	9.5 Pts, 2.6 Reb, 2.1 Ast		FR
1	150	Kurk Lee	Baltimore, MD	G	70	kurk-lee-2	13.9 Pts, 3.8 Reb, 5.1 Ast		FR
15	175	Sammy Mojica	Chelsea, MA	G	75	sammy-mojica-1	10.3 Pts, 5.8 Reb, 2.1 Ast	Brimmer and May	JR
	175	John Moran	Phoenixville, PA	G	75	john-moran-1	2.5 Pts, 0.6 Reb, 0.9 Ast	The Hill School	SR
55	245	Tyshawn Myles	Bronx, NY	F	80	tyshawn-myles-1	2.6 Pts, 3.5 Reb, 0.3 Ast	Washington Heights Expeditionary Learning	JR
	215	Miles Overton	Philadelphia, PA	G	76	miles-overton-1	9.8 Pts, 1.8 Reb, 1.4 Ast	St. Joseph's Prep	JR
34	245	Jeremy Peck	Houston, TX	F	80	jeremy-peck-1	2.3 Pts, 2.1 Reb, 0.0 Ast		FR
5	230	Austin Williams	Richmond, VA	F	80	austin-williams-2	6.9 Pts, 7.4 Reb, 0.4 Ast	Trinity Episcopal HS	JR
24	220	Rodney Williams	Richmond, VA	F	79	rodney-williams-5	16.8 Pts, 7.1 Reb, 1.2 Ast	St. Christopher's HS	SR
