number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
11	155	Chris Atkinson	Hempstead, NY	G	69	chris-atkinson-1	1.9 Pts, 0.7 Reb, 1.3 Ast		SO
2	240	Jermaine Crumpton	Niagara Falls, NY	F	78	jermaine-crumpton-1	16.3 Pts, 4.9 Reb, 1.5 Ast	Niagara Falls HS	JR
3	205	Martin Dixon-Green	Ontario, Canada	G	75	martin-dixon-green-1	2.1 Pts, 1.8 Reb, 0.3 Ast		SR
4	175	Kiefer Douse	Ontario, Canada	G	75	kiefer-douse-1	9.8 Pts, 4.7 Reb, 3.3 Ast		SR
32	200	Jibreel Faulkner	Washington, DC	F	80	jibreel-faulkner-1	3.8 Pts, 1.4 Reb, 0.4 Ast		SO
14	190	Spencer Foley	Chicago, IL	G	79	spencer-foley-1	6.1 Pts, 1.4 Reb, 0.6 Ast		FR
0	230	Ronnie Gombe	Nairobi, Kenya	F	80	ronnie-gombe-1			JR
1	155	Malik Johnson	Richmond, VA	G	70	malik-johnson-2	4.3 Pts, 2.5 Reb, 4.0 Ast		FR
10	210	Selvedin Planincic	Ontario, Canada	C	83	selvedin-planincic-1	3.0 Pts, 3.0 Reb, 0.5 Ast		JR
13	185	Isaiah Reese	Miami, FL	G	77	isaiah-reese-1	7.9 Pts, 3.7 Reb, 3.1 Ast		FR
5	169	Kassius Robertson	Ontario, Canada	G	75	kassius-robertson-1	17.7 Pts, 3.2 Reb, 2.1 Ast	Thornlea Secondary School	JR
23	235	Dantai St. Louis	Ontario, Canada	F	80	dantai-stlouis-1	0.8 Pts, 0.9 Reb, 0.2 Ast		FR
25	185	Tyrell Taylor	Brooklyn, NY	F	77	tyrell-taylor-1	0.0 Pts, 0.0 Reb, 0.0 Ast		SO
22	195	Phil Valenti	Victor, NY	F	79	phil-valenti-1	12.9 Pts, 5.9 Reb, 2.5 Ast	Aquinas Institute	SR
