number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
	176	Stephaun Adams		G	75	stephaun-adams-1	3.1 Pts, 2.8 Reb, 1.7 Ast		SO
22	195	Courtney Alexander II	Mableton, GA	F	79	courtney-alexanderii-1	4.0 Pts, 5.1 Reb, 1.5 Ast		SO
30	220	Colton Blevins	Jamestown, TN	F	80	colton-blevins-1	4.6 Pts, 2.5 Reb, 0.4 Ast		FR
20	180	Savonte Frazier	Lake Wales, FL	G	72	savonte-frazier-1	2.8 Pts, 2.5 Reb, 2.6 Ast	Lake Wales HS	SO
21	195	Conner Hall	Gainesboro, TN	G	75	conner-hall-1			SO
24	230	Ja'Cardo Hawkins	Gonzales, LA	F	80	jacardo-hawkins-1	3.4 Pts, 3.8 Reb, 0.9 Ast		JR
1	195	Markell Henderson	Boswell, OK	G	77	markell-henderson-1	5.6 Pts, 1.1 Reb, 0.4 Ast	Boswell High School	JR
11	230	Micaiah Henry	Decatur, GA	C	80	micaiah-henry-1	3.4 Pts, 2.4 Reb, 0.3 Ast		FR
4	185	Aleksa Jugovic	Leskovac, Serbia	G	75	aleksa-jugovic-1	16.2 Pts, 2.8 Reb, 1.9 Ast	Hamilton Heights Christian Academy	JR
10	185	Kajon Mack	Los Angeles, CA	G	75	kajon-mack-1	11.8 Pts, 4.5 Reb, 2.8 Ast	Juniper Serra HS	SR
15	185	Curtis Phillips	Memphis, TN	F	77	curtis-phillips-1	6.5 Pts, 3.4 Reb, 0.9 Ast	White Station HS	JR
25	220	Mason Ramsey	Livingston, TN	F	78	mason-ramsay-1	8.7 Pts, 3.6 Reb, 1.2 Ast	Livingston Academy	JR
2	175	Hakeem Rogers	Elizabeth, NJ	G	73	hakeem-rogers-1	10.0 Pts, 1.9 Reb, 0.7 Ast		SR
3	175	Miles Thomas	Chattanooga, TN	G	78	miles-thomas-1			FR
