number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
2	204	Adrio Bailey	Campti, LA	F	78	adrio-bailey-1	2.2 Pts, 1.4 Reb, 0.4 Ast		FR
	202	Jaylen Barford	Jackson, TN	G	75	jaylen-barford-1	10.2 Pts, 3.3 Reb, 2.0 Ast		JR
31	195	Anton Beard	North Little Rock, AR	G	72	anton-beard-1	9.2 Pts, 2.5 Reb, 2.2 Ast	North Little Rock HS	JR
5	215	Arlando Cook	St. Louis, MO	F	80	arlando-cook-1	3.7 Pts, 2.1 Reb, 0.4 Ast		JR
11	168	RJ Glasper	Forrest City, AR	G	70	rj-glasper-1			FR
3	208	Dusty Hannahs	Little Rock, AR	G	75	dusty-hannahs-1	13.9 Pts, 1.7 Reb, 1.3 Ast	Pulaski Academy	SR
12	195	Brachen Hazen	Fort Wayne, IN	F	80	brachen-hazen-1	0.3 Pts, 1.0 Reb, 0.1 Ast		FR
	190	Jonathan Holmes		G	70	jonathan-holmes-3	0.0 Pts, 0.5 Reb, 0.0 Ast		
23	175	C.J. Jones	Birmingham, AL	G	77	cj-jones-3	4.3 Pts, 1.0 Reb, 0.6 Ast		FR
33	230	Moses Kingsley	Abuja, Nigeria	F	82	moses-kingsley-1	11.3 Pts, 8.7 Reb, 1.7 Ast	Huntington Prep HS	SR
4	185	Daryl Macon	Little Rock, AR	G	75	daryl-macon-1	14.1 Pts, 2.9 Reb, 2.5 Ast		JR
13	225	Dustin Thomas	Texarkana, TX	F	79	dustin-thomas-1	6.2 Pts, 4.1 Reb, 1.5 Ast	Pleasant Grove	JR
1	270	Trey Thompson	Madison, AR	F	81	trey-thompson-1	2.5 Pts, 3.1 Reb, 1.1 Ast	Forrest City HS	JR
21	208	Manuale Watkins	Fayetteville, AR	G	75	manuale-watkins-1	6.0 Pts, 4.4 Reb, 2.0 Ast	Fayetteville HS	SR
