number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
44	210	Tyjhai Byers	Bethesda, MD	F	82	tyjhai-byers-1	0.3 Pts, 1.3 Reb, 0.1 Ast		FR
2	165	Martez Cameron	Chicago, IL	G	71	martez-cameron-1	3.7 Pts, 2.7 Reb, 4.3 Ast	Montverde Academy (IL)	SO
22	190	Phillip Carr	Brooklyn, NY	F	80	phillip-carr-1	19.4 Pts, 9.5 Reb, 0.9 Ast	Transit Tech HS	JR
	174	Stanley Davis	Chester, PA	G	76	stanley-davis-1	2.1 Pts, 1.5 Reb, 0.9 Ast		FR
12	225	Alex Ennis	Ocean, NJ	F	82	alex-ennis-1	2.7 Pts, 4.8 Reb, 0.1 Ast		JR
10	165	Antonio Gillespie	Memphis, TN	G	73	antonio-gillespie-1	3.7 Pts, 0.7 Reb, 0.5 Ast	Central HS	SO
1	186	Isiah Graves	Atlantic City, NJ	G	74	isiah-graves-1	3.3 Pts, 1.1 Reb, 1.0 Ast		JR
5	190	Tiwian Kendley	Harlem, NY	G	77	tiwan-kendley-1	22.9 Pts, 6.3 Reb, 1.9 Ast		JR
13	185	Tyler Streeter	Chicago, IL	G	76	tyler-streeter-1	0.0 Pts, 0.0 Reb, 0.0 Ast	St. Francis de Sales HS	SO
32	205	David Syfax	Detroit, MI	F	79	david-syfax-1	6.6 Pts, 3.7 Reb, 1.4 Ast		FR
3	210	Azariah Sykes	Midlothian, VA	F	80	azariah-sykes-1	0.0 Pts, 1.8 Reb, 0.0 Ast		FR
21	200	Kyle Thomas	Owings Mills, MD	F	79	kyle-thomas-3	10.9 Pts, 5.2 Reb, 1.0 Ast	Milford Mill Academy	SR
11	175	Clive Vaughan	Aurora, IL	G	74	clive-vaughan-1	0.0 Pts, 0.0 Reb, 0.0 Ast	Oswego East	JR
