number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
35	190	Manny Anderson	Franklin, NJ	G	76	manny-anderson-1	0.0 Pts, 0.0 Reb, 0.0 Ast		FR
25	235	Rashed Anthony	Orangeburg, SC	F	81	rashed-anthony-1	0.4 Pts, 0.8 Reb, 0.0 Ast	Flora Macdonald Academy	JR
	180	Khadeen Carrington	Brooklyn, NY	G	75	khadeen-carrington-1	18.7 Pts, 2.7 Reb, 2.7 Ast	Bishop Loughlin HS	JR
23	230	Myles Carter	Chicago, IL	F	81	myles-carter-1	0.8 Pts, 1.4 Reb, 0.0 Ast	St. Rita's HS	SO
31	230	Angel Delgado	Bajos De Haina, Dominican Republic	F	81	angel-delgado-1	14.9 Pts, 11.7 Reb, 1.7 Ast	Patrick School (NJ)	JR
22	185	MIchael Dowdy	Chicago, IL	G	70	michael-dowdy-1	0.0 Pts, 0.3 Reb, 0.0 Ast	University of Chicago Laboratory	SR
4	190	Eron Gordon	Indianapolis, IN	G	75	eron-gordon-1	2.0 Pts, 1.4 Reb, 0.6 Ast		FR
30	165	Madison Jones	Raleigh, NC	G	73	madison-jones-1	6.2 Pts, 1.9 Reb, 3.3 Ast	Ravenscroft	SR
1	190	Michael Nzei	Makurdi, Nigeria	F	79	michael-nzei-1	5.1 Pts, 3.7 Reb, 0.1 Ast	Our Savior New American HS	SO
13	205	Myles Powell	Trenton, NJ	G	74	myles-powell-1	10.6 Pts, 2.2 Reb, 0.7 Ast		FR
20	215	Desi Rodriguez	Bronx, NY	F	78	desi-rodriguez-1	15.5 Pts, 5.3 Reb, 1.8 Ast	Abraham Lincoln HS	JR
14	190	Ismael Sanogo	Newark, NJ	F	79	ismael-sanogo-1	3.3 Pts, 7.1 Reb, 1.1 Ast	East Side HS	JR
33	185	Veer Singh	New York, NY	G	79	veer-singh-1	1.3 Pts, 1.6 Reb, 0.1 Ast	Thurgood Marshall HS	SO
21	190	Dalton Soffer	San Diego, CA	G	77	dalton-soffer-1	1.2 Pts, 0.4 Reb, 0.0 Ast	Poway HS	SO
2	185	Jevon Thomas	Queens, NY	G	72	jevon-thomas-1	0.8 Pts, 1.3 Reb, 1.3 Ast	St. John's Northwest Military Academy (WI)	JR
