number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
4	180	Remond Brown	Monroe, LA	G	76	remond-brown-1	14.4 Pts, 4.3 Reb, 1.7 Ast	Richwood HS	SR
10	175	Chase Cormier	Annapolis, MD	G	72	chase-comier-1	2.1 Pts, 1.7 Reb, 2.3 Ast	Milford Mills Academy	SR
40	260	Noah Cummings	Pembroke, NC	C	81	noah-cummings-1	1.5 Pts, 1.1 Reb, 0.0 Ast		FR
12	180	Travius Fielding	Arcadia, LA	G	72	travius-fielding-1			FR
21	200	Anthony Gaston	Richmond, VA	G	75	anthony-gaston-1	1.4 Pts, 1.1 Reb, 0.4 Ast		FR
3	220	Deonte Hearns	Melbourne, FL	F	77	deonte-hearns-1	5.3 Pts, 3.9 Reb, 0.6 Ast		SR
24	210	Diontae Jones	Las Vegas, NV	G	78	diontae-jones-1	2.4 Pts, 2.2 Reb, 0.4 Ast		JR
5	175	Xairius Larry	Farmerville, LA	G	68	xairius-larry-1	2.9 Pts, 0.7 Reb, 0.3 Ast		JR
22	175	Carlton Lowe	Alexandria, LA	G	75	carlton-lowe-1	2.6 Pts, 0.8 Reb, 0.1 Ast	Peabody HS	SR
	180	Ervin Mitchell	New York, NY	G	76	ervin-mitchell-2	15.7 Pts, 3.8 Reb, 1.0 Ast		SR
2	170	Nigel Ribeiro	Chesapeake, VA	G	70	nigel-ribeiro-1	9.8 Pts, 3.8 Reb, 2.5 Ast	Oscar Smith	SO
20	175	Charles Simmons	Ahoskie, NC	G	77	charles-simmons-1	0.3 Pts, 1.2 Reb, 0.2 Ast		FR
1	160	Ivy Smith Jr.	Seattle, WA	G	72	ivy-smithjr-1	3.6 Pts, 0.6 Reb, 1.6 Ast		FR
23	190	Marcel Thompson	Baltimore, MD	G	75	marcel-thompson-1	5.1 Pts, 0.8 Reb, 0.5 Ast		FR
11	225	Averyl Ugba	Silver Spring, MD	F	79	averyl-ugba-1	10.6 Pts, 9.1 Reb, 0.6 Ast		JR
32	190	Drake Wilks	Little Rock, AR	G	78	drake-wilks-1	4.7 Pts, 2.3 Reb, 0.5 Ast		FR
