number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
42	235	Andrew Bastien	Tustin, CA	C	81	andrew-bastien-1	0.9 Pts, 1.1 Reb, 0.2 Ast		SR
4	190	Cory Calvert	Parker, CO	G	75	cory-calvert-1		Chaparral HS	JR
3	195	Telly Davenport	Idaho Falls, ID	G	76	telly-davenport-1	3.7 Pts, 1.8 Reb, 1.4 Ast	Bonneville HS	FR
22	225	Isaac Neilson	Mission Viejo, CA	F	83	isaac-neilson-1	12.7 Pts, 9.9 Reb, 1.2 Ast	Mission Viejo	JR
21	215	Zach Nelson	Yuba City, CA	F	79	zach-nelson-2	7.8 Pts, 3.9 Reb, 1.4 Ast	Yuba City HS	JR
25	188	Kenneth Ogbe	Munich, Germany	G	78	kenneth-ogbe-1	11.3 Pts, 2.5 Reb, 1.1 Ast	Urspring HS	JR
10	185	Jordan Poydras	Los Angeles, CA	G	75	jordan-poydras-1	9.9 Pts, 2.6 Reb, 1.6 Ast		SR
23	189	Brandon Randolph	Inglewood, CA	G	74	brandon-randolph-1	10.1 Pts, 6.1 Reb, 5.2 Ast	Inglewood	JR
5	195	Hayden Schenck	Eden, UT	G	76	hayden-schenck-1	3.7 Pts, 1.9 Reb, 1.5 Ast		SO
24	205	Jared Stutzman	Idaho Falls, ID	G	78	jared-stutzman-1	4.5 Pts, 2.6 Reb, 0.4 Ast		FR
12	220	Joonas Tahvanainen	Helsinki, Finland	F	78	joonas-tahvanainen-1	2.6 Pts, 1.9 Reb, 0.1 Ast		FR
11	185	Conner Toolson	Highland, UT	G	76	conner-toolson-1	14.7 Pts, 3.8 Reb, 1.7 Ast		SO
2	205	Jake Toolson	Gilbert, AZ	G	77	jake-toolson-1		Highland HS	JR
1	160	Jeffrey Yan	Dallas, TX	G	69	jeffrey-yan-1	2.0 Pts, 0.0 Reb, 0.0 Ast		FR
13	185	Ivory Young	Houston, TX	G	75	ivory-young-1	2.6 Pts, 1.3 Reb, 1.9 Ast		SR
