number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
4	200	Ehab Amin	Alexandria, Egypt	G	75	ehab-amin-1	18.3 Pts, 5.3 Reb, 2.7 Ast	St. John's Military Academy	JR
34	215	York Benjamin	Tulsa, OK	F	80	york-benjamin-1			FR
5	205	David Bloom	Plano, TX	G	76	david-bloom-1	0.8 Pts, 0.4 Reb, 0.1 Ast	Prince of Peace Christian	JR
24	205	Jamell Bradley	San Antonio, TX	F	78	jamell-bradley-1	0.0 Pts, 1.5 Reb, 0.5 Ast		FR
	150	Kyle Brown	Fresno, TX	G	70	kyle-brown-2	1.3 Pts, 0.8 Reb, 0.2 Ast		FR
10	225	Perry Francois	North Miami, FL	F	80	perry-francois-1	1.5 Pts, 1.2 Reb, 0.2 Ast		FR
20	170	Colin Hale	Aransas Pass, TX	G	73	colin-hale-1	0.4 Pts, 0.3 Reb, 0.3 Ast		FR
42	225	Alex Holcombe	Houston, TX	F	80	alex-holcombe-1	2.2 Pts, 2.7 Reb, 0.4 Ast		FR
3	180	Joe Kilgore	Houston, TX	G	77	joe-kilgore-1	11.0 Pts, 4.6 Reb, 2.7 Ast	Dekaney HS	JR
12	180	Jake Kocher	Austin, TX	G	75	jake-kocher-1	8.3 Pts, 2.5 Reb, 1.1 Ast	St. Michael's HS	SR
2	185	Cole Martinez	San Antonio, TX	G	74	cole-martinez-1	10.5 Pts, 2.5 Reb, 1.5 Ast	Air Force Academy Prep	SR
14	195	Elijah Schmidt	Spring, TX	F	80	elijah-schmidt-1	1.7 Pts, 1.6 Reb, 0.2 Ast		FR
11	185	Kareem South	Ontario, Canada	G	74	kareem-south-1	7.4 Pts, 3.1 Reb, 1.4 Ast		FR
25	240	Rashawn Thomas	Oklahoma City, OK	F	79	rashawn-thomas-1	18.9 Pts, 8.6 Reb, 2.6 Ast	Southeast HS	SR
22	185	Emmanuel Toney	Annapolis, MD	G	74	emmanuel-toney-1		Annapolis Area Christian	SR
