number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
4	180	Tanner Beachnau	Holt, MI	G	72	tanner-beachnau-1		Holt HS	SR
14	205	David DiLeo	Iowa City, IA	F	80	david-dileo-1	10.1 Pts, 4.9 Reb, 1.1 Ast		FR
13	165	Hunter Hale	Kalamazoo, MI	G	74	hunter-hale-1			SO
32	212	Blake Hibbitts	Hudsonville, MI	F	79	blake-hibbitts-1	2.1 Pts, 0.9 Reb, 0.2 Ast	Hudsonville HS	SR
55	280	Cole Israelson	Cass City, MI	C	81	cole-israelson-1	0.8 Pts, 1.0 Reb, 0.0 Ast	Cass City HS	JR
0	175	Ellis Jefferson	San Antonio, TX	G	72	ellis-jefferson-1			FR
5	160	Janeau Joubert	Belleville, MI	G	73	janeau-joubert-1	1.5 Pts, 0.5 Reb, 0.3 Ast		SO
3	160	Marcus Keene	San Antonio, TX	G	71	marcus-keene-1	29.0 Pts, 4.7 Reb, 5.3 Ast	Warren	JR
12	170	Josh Kozinski	Edwardsburg, MI	G	76	josh-kozinski-1	8.4 Pts, 3.0 Reb, 0.9 Ast	Edwardsburg HS	JR
35	211	John McCarty	Lake Orion, MI	F	77	john-mccarty-1	1.3 Pts, 0.5 Reb, 0.0 Ast	Lake Orion HS	JR
20	210	Kevin McKay	Warren, MI	G	77	kevin-mckay-1	2.9 Pts, 2.9 Reb, 0.2 Ast		FR
24	221	Luke Meyer	Addison, MI	F	83	luke-meyer-2	5.1 Pts, 4.7 Reb, 0.3 Ast	Addison HS	JR
11	225	Innocent Nwoko	New Haven, MI	C	83	innocent-nwoko-1			FR
2	185	Braylon Rayson	Dallas, TX	G	69	braylon-rayson-1	18.1 Pts, 4.7 Reb, 2.9 Ast	West Mesquite HS	SR
1	185	Corey Redman	Boyne City, MI	G	78	corey-redman-1			SO
23	230	DaRohn Scott	Grand Rapids, MI	F	81	darohn-scott-1	2.1 Pts, 4.1 Reb, 0.1 Ast	Grand Rapids Christian HS	JR
15	180	Matty Smith	Elgin, IL	G	71	matty-smith-1	1.1 Pts, 0.7 Reb, 0.7 Ast		FR
21	210	Cecil Williams	Columbia, MO	F	78	cecil-williams-1	9.3 Pts, 6.1 Reb, 0.5 Ast		JR
