number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
4	180	Clive Allen	Bronx, NY	G	72	clive-allen-1	5.6 Pts, 1.4 Reb, 1.7 Ast		FR
5	220	Braden Burke	Stevensville, MI	C	83	braden-burke-1	5.1 Pts, 3.3 Reb, 0.2 Ast		FR
11	180	Dachon Burke	Orange, NJ	G	76	dachon-burke-1	5.9 Pts, 3.0 Reb, 0.6 Ast		FR
2	230	David Cole	Corona, NY	F	79	david-cole-2			FR
20	200	Billy Giles	Richmond, VA	F	79	billy-giles-1	6.2 Pts, 3.7 Reb, 0.2 Ast	Douglas S. Freeman	SR
12	170	Nate Johnson	Linden, NJ	G	71	nate-johnson-5		Union Catholic HS	SO
	195	Jordan Lester	Sammamish, WA	G	74	jordan-lester-1	0.7 Pts, 1.0 Reb, 0.7 Ast	Eastlake HS	SO
32	235	Roberto Mantovani	Larnaca, Cyprus	F	80	roberto-mantovani-1	1.9 Pts, 2.9 Reb, 0.5 Ast		JR
23	195	Matty McConnell	Oakdale, PA	G	74	matty-mcconnell-1	4.3 Pts, 3.2 Reb, 1.5 Ast	Chartiers Valley HS	SO
13	205	Seth Rouse	Pittsburgh, PA	F	75	seth-rouse-1	0.0 Pts, 0.0 Reb, 0.0 Ast	Kiski School	SO
25	180	Conrad Stephens	Columbus, OH	F	76	conrad-stephens-1	0.0 Pts, 0.3 Reb, 0.1 Ast	Centennial HS	SR
3	190	Kavon Stewart	Paterson, NJ	G	72	kavon-stewart-1	11.0 Pts, 3.3 Reb, 3.6 Ast	Hudson Catholic HS	SR
1	190	Isaiah Still	Rahway, NJ	G	78	isaiah-still-1	15.3 Pts, 3.8 Reb, 1.4 Ast	Union Catholic HS	SO
24	230	Aaron Tate	Cove City, NC	F	77	aaron-tate-1	5.8 Pts, 6.9 Reb, 0.6 Ast	West Craven	SR
42	190	Lorenzen Wright Jr.	Memphis, TN	G	75	lorenzen-wrightjr-1	3.1 Pts, 0.5 Reb, 0.2 Ast		JR
