number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
11	180	Jaylin Airington	East Chicago, IN	F	76	jaylin-airington-1	14.7 Pts, 5.3 Reb, 2.3 Ast	Bowman Leadership Academy	SR
22	205	Moataz Aly	Alexandria, Egypt	C	82	moataz-aly-1	1.3 Pts, 1.8 Reb, 0.2 Ast		JR
24	180	Bray Barnes	Bakersfield, CA	F	77	bray-barnes-1	1.3 Pts, 1.7 Reb, 0.0 Ast	Bakersfield Liberty HS	SO
5	160	Dedrick Basile	Houston, TX	G	70	dedrick-basile-1	13.4 Pts, 3.4 Reb, 3.7 Ast		SR
13	200	Shon Briggs	Brentwood, CA	G	78	shon-briggs-1	5.6 Pts, 4.9 Reb, 1.0 Ast		JR
10	180	Justin Davis	San Diego, CA	G	76	justin-davis-3			FR
23	175	Damiyne Durham	Oakwood, TX	G	76	damiyne-durham-1	16.3 Pts, 2.1 Reb, 0.7 Ast	Oakwood HS	SO
21	200	Greg Lee	Rockford, IL	G	80	greg-lee-1			FR
		Aly Moataz		F		aly-moataz-1	0.0 Pts, 2.0 Reb, 0.0 Ast		
3	180	Taze Moore	Southaven, MS	F	77	taze-moore-1	2.5 Pts, 2.3 Reb, 1.0 Ast		FR
15	220	Fallou Ndoye	Taif, Senegal	C	83	fallou-ndoye-1	7.2 Pts, 5.4 Reb, 0.2 Ast	Findley Prep	JR
51	180	Justin Pride	Huntsville, AL	G	70	justin-pride-1	2.5 Pts, 2.0 Reb, 1.9 Ast		SR
	190	Matt Smith	Jackson, TN	F	75	matt-smith-8	9.2 Pts, 5.5 Reb, 0.5 Ast	Liberty Tech	SR
4	210	James Suber	Philadelphia, PA	F	78	james-suber-1	1.5 Pts, 4.9 Reb, 0.5 Ast	Philadelphia Electric and Tech Charter	JR
1	175	Brent Wrapp	Boulder, CO	G	75	brent-wrapp-1	4.2 Pts, 2.9 Reb, 3.5 Ast	Fairview	JR
